State,County,Percent of Children with Confirmed BLLs ³5 µg/dL,Estimate!!Total:!!Built 2020 or later,Estimate!!Total:!!Built 2010 to 2019,Estimate!!Total:!!Built 2000 to 2009,Estimate!!Total:!!Built 1990 to 1999,Estimate!!Total:!!Built 1980 to 1989,Estimate!!Total:!!Built 1970 to 1979,Estimate!!Total:!!Built 1960 to 1969,Estimate!!Total:!!Built 1950 to 1959,Estimate!!Total:!!Built 1940 to 1949,Estimate!!Total:!!Built 1939 or earlier,Estimate!!Total:!!Complete plumbing facilities,Estimate!!Total:!!Lacking complete plumbing facilities,"Estimate!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $69,999","Estimate!!Total:!!$70,000 to $79,999","Estimate!!Total:!!$80,000 to $89,999","Estimate!!Total:!!$90,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $174,999","Estimate!!Total:!!$175,000 to $199,999","Estimate!!Total:!!$200,000 to $249,999","Estimate!!Total:!!$250,000 to $299,999","Estimate!!Total:!!$300,000 to $399,999","Estimate!!Total:!!$400,000 to $499,999","Estimate!!Total:!!$500,000 to $749,999","Estimate!!Total:!!$750,000 to $999,999","Estimate!!Total:!!$1,000,000 to $1,499,999","Estimate!!Total:!!$1,500,000 to $1,999,999","Estimate!!Total:!!$2,000,000 or more",Total:!!Owner occupied,Total:!!Renter occupied,Estimate!!Total:!!Under 19 years:,Estimate!!Total:!!Under 19 years:!!With health insurance coverage,Estimate!!Total:!!Under 19 years:!!No health insurance coverage,Estimate!!Total:!!19 to 64 years:,Estimate!!Total:!!19 to 64 years:!!With health insurance coverage,Estimate!!Total:!!19 to 64 years:!!No health insurance coverage,Estimate!!Total:!!65 years and over:,Estimate!!Total:!!65 years and over:!!With health insurance coverage,Estimate!!Total:!!65 years and over:!!No health insurance coverage,"Estimate!!Total:!!Agriculture, forestry, fishing and hunting, and mining",Estimate!!Total:!!Construction,Estimate!!Total:!!Manufacturing,Estimate!!Total:!!Wholesale trade,Estimate!!Total:!!Retail trade,"Estimate!!Total:!!Transportation and warehousing, and utilities",Estimate!!Total:!!Information,"Estimate!!Total:!!Finance and insurance, and real estate and rental and leasing","Estimate!!Total:!!Professional, scientific, and management, and administrative and waste management services","Estimate!!Total:!!Educational services, and  health care and social assistance","Estimate!!Total:!!Arts, entertainment, and recreation, and accommodation and food services","Estimate!!Total:!!Other services, except public administration",Estimate!!Total:!!Public administration,"Estimate!!Total:!!Management, business, science, and arts occupations",Estimate!!Total:!!Service occupations,Estimate!!Total:!!Sales and office occupations,"Estimate!!Total:!!Natural resources, construction, and maintenance occupations","Estimate!!Total:!!Production, transportation, and material moving occupations",Estimate!!Total:!!Income in the past 12 months below poverty level:,Estimate!!Total:!!Income in the past 12 months below poverty level:!!Under 18 years,Estimate!!Total:!!Income in the past 12 months below poverty level:!!18 to 64 years,Estimate!!Total:!!Income in the past 12 months below poverty level:!!65 years and over,Estimate!!Total:!!Income in the past 12 months at or above poverty level:,Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!Under 18 years,Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!18 to 64 years,Estimate!!Total:!!Income in the past 12 months at or above poverty level:!!65 years and over,lat,lng,ADHD Percentage (Ever),ADHD Percentage (Current),ADHD Behavior Treatment(%),ADHD Medication(%),ADHD Meds or BT,Any Treatment
SC,CHEROKEE,,0.0028820783438197,0.0506596306068601,0.1454028820783438,0.194641769839659,0.1410188755835194,0.1821798254515932,0.1004262228536634,0.0761518165212096,0.0455043637101684,0.0611325350111629,0.9997628196005882,0.0002371803994117,0.0372401652109147,0.0302660979077798,0.014557519127903,0.0214638770397454,0.012661656171711,0.0157085787798767,0.0156408693885841,0.0406933441668359,0.0536935472950098,0.0548446069469835,0.06791251946645,0.0453652921660234,0.0618186742501184,0.1153090933712505,0.0733292707698557,0.0944546008531383,0.0540320942514726,0.0722459205091746,0.0620895118152887,0.0449590358182679,0.0038594353036766,0.0021667005213623,0.00473965739048,0.000473965739048,0.0,0.000473965739048,,,0.2413974115304552,0.2303737894832111,0.011023622047244,0.5761064349714906,0.4922979455154312,0.0838084894560593,0.1824961534980541,0.1824961534980541,0.0,0.0135233327950912,0.0733085741966736,0.2656628451477474,0.0200629743258517,0.0563943161634103,0.0539318585499757,0.0071855320523171,0.0257145163894719,0.0731874697238818,0.2075326982076538,0.0866300662037784,0.0675762958178588,0.0492895204262877,0.2760374616502503,0.2264249959631842,0.1228403035685451,0.1189245922816082,0.2557726465364121,0.2063733753874599,0.0850508456142258,0.1025975673862997,0.0187249623869342,0.7936266246125401,0.145159243750793,0.4844381604944985,0.1640292203672485,35.0481,-81.6206,12.7,11.1,45.0,64.2,74.1,80.9
SC,CHESTER,,0.0013677084045681,0.0404157833549887,0.0817205771729467,0.2211584490186692,0.1287013608698625,0.1429939136975996,0.1241879231347876,0.1148875059837242,0.0501948984476509,0.094371879915202,0.9985006313131312,0.0014993686868686,0.01750350070014,0.0127025405081016,0.0083016603320664,0.0096019203840768,0.0231046209241848,0.028505701140228,0.014502900580116,0.056511302260452,0.0399079815963192,0.0645129025805161,0.0695139027805561,0.0947189437887577,0.0419083816763352,0.0962192438487697,0.0597119423884777,0.1156231246249249,0.043508701740348,0.0673134626925385,0.0576115223044608,0.0466093218643728,0.0137027405481096,0.0148029605921184,0.000500100020004,0.0,0.0,0.0031006201240248,,,0.2387342090377726,0.2171139463264408,0.0216202627113317,0.5670605241656715,0.4748601596379863,0.0922003645276852,0.1942052667965558,0.1942052667965558,0.0,0.0,0.0682950796658945,0.2422966238506352,0.0378325261458552,0.0861233943988208,0.1087948340001403,0.0202147820593809,0.0065978802554923,0.1124447252053063,0.1692286095318312,0.0579771179897522,0.0555906506632975,0.034603776233593,0.2275566785990033,0.1942865164596055,0.1745630659086123,0.0792447532813925,0.3243489857513862,0.1523116492064487,0.0500595947556615,0.0839031428392196,0.0183489116115676,0.8476883507935512,0.1746753654099491,0.4975221127909165,0.1754908725926855,34.692,-81.1595,12.7,11.1,45.0,64.2,74.1,80.9
SC,CHESTERFIELD,,0.0006331888363937,0.0391602941892747,0.1284886269543617,0.2324777166236423,0.1492864448882178,0.1396424918416053,0.1144610588865617,0.0739856801909307,0.0492426087380059,0.0726218888510058,0.9899918538345164,0.0100081461654835,0.0464103827829801,0.0598817151306062,0.0272712337769015,0.0307212091342204,0.0392640052571053,0.031542631838344,0.0073106620666995,0.0336783308690652,0.070970921636274,0.0583210119927714,0.0729423361261705,0.0570888779365861,0.0421389847215377,0.0886315097749301,0.0624281255133891,0.0669459503860686,0.0520781994414325,0.0521603417118449,0.039674716609167,0.035731887629374,0.0104320683423689,0.0105963528831936,0.0021356990307212,0.0011499917857729,0.0,0.0004928536224741,,,0.2318776376227004,0.2313413695819441,0.0005362680407563,0.5705658793630068,0.4709132877894099,0.0996525915735969,0.1975564830142927,0.1975564830142927,0.0,0.0654850960985153,0.0714696743008401,0.2337438140177235,0.0090344113246633,0.1134768097594659,0.0581194613879617,0.0032224651858671,0.0224997122798941,0.1014501093336402,0.1829899873403153,0.0626654390608815,0.0432731039245022,0.032569915985729,0.1893198296696973,0.1655541489239268,0.2179767522154448,0.1080676717689032,0.3190815974220278,0.2015376681824574,0.0464113262388073,0.1348038066663541,0.0203225352772959,0.7984623318175426,0.1724719891238104,0.4477052177581923,0.1782851249355398,34.6398,-80.1587,12.7,11.1,45.0,64.2,74.1,80.9
SC,CLARENDON,1.70,0.0019966306857178,0.0346914581643476,0.1433206464091845,0.2463967055593685,0.2503899669308043,0.1345853871591689,0.0779309914519248,0.0577151057590316,0.0234604105571847,0.0295126973232669,0.9970651704790676,0.0029348295209322,0.0343268004174881,0.0282964165603618,0.0147280528818276,0.0200626232169778,0.0103212339093123,0.0255131624724573,0.0200626232169778,0.0291081990026672,0.0572886466426997,0.0417488113185666,0.0599559318102748,0.062971123738838,0.0388495883103328,0.0896439754145888,0.0614635277745564,0.0857010321233909,0.0367621477444045,0.1086628783486025,0.0685376319146468,0.0519540763075495,0.0242375043488345,0.0222660327032355,0.0024353473269163,0.0020874405659283,0.0,0.0030151919285631,,,0.2094073250446443,0.1919202129451801,0.0174871120994642,0.5307793389265137,0.414602917888069,0.1161764210384447,0.2598133360288419,0.2598133360288419,0.0,0.0842249657064471,0.083676268861454,0.0921810699588477,0.002103337905807,0.1306812985825331,0.0302697759487882,0.0236854138088705,0.033013260173754,0.046639231824417,0.2565157750342935,0.1044352994970278,0.0299039780521262,0.0826703246456332,0.2102423411065386,0.2087791495198902,0.2956561499771376,0.1391860996799268,0.1461362597165066,0.1768253647360086,0.0333906128912699,0.0925570268540045,0.0508777249907341,0.8231746352639914,0.1459280973078607,0.4683109269180228,0.2089356110381077,33.6658,-80.2164,12.7,11.1,45.0,64.2,74.1,80.9
SC,COLLETON,,0.0027724569008972,0.0499042242161508,0.1691198709547333,0.2367174110293376,0.1918540175420909,0.1404879524145579,0.0877104546829317,0.073344087105555,0.0204153644520617,0.0276741607016836,0.9954180224450496,0.0045819775549505,0.0244438582607931,0.0252352061900993,0.0119581464872944,0.0262903367625076,0.0292798733843313,0.024180075617691,0.016970016706234,0.0633957618922008,0.0342038160555702,0.0954893168029543,0.0592631671502681,0.044051701398048,0.0390398311791084,0.0791347929306251,0.0726281544007737,0.0895102435593071,0.051525542952607,0.0504704123801987,0.0642750373692077,0.0532840939066209,0.024180075617691,0.0090565374131715,0.0037808845511298,0.0043963773850347,0.0030774641695243,0.0008792754770069,,,0.2458646813641964,0.203187668755079,0.0426770126091173,0.550423362256534,0.4068471963719296,0.1435761658846042,0.2037119563792696,0.1978399349883346,0.005872021390935,0.007477288609364,0.1339622641509434,0.1861635220125786,0.0419287211740041,0.1050314465408805,0.0881900768693221,0.020754716981132,0.0246680642907058,0.0951083158630328,0.156953179594689,0.0741439552760307,0.0424178895877009,0.0232005590496156,0.2399021663172606,0.1329140461215933,0.2309573724668064,0.1862334032145353,0.2099930118798043,0.2128787677951273,0.0592508151957795,0.1203043397576946,0.0333236128416531,0.7871212322048726,0.1602290501312266,0.4542032289705999,0.172688953103046,32.8637,-80.667,12.7,11.1,45.0,64.2,74.1,80.9
SC,DARLINGTON,1.60,0.0004744636865828,0.0512081878876198,0.1169552987426712,0.1992069678381401,0.1623682516013149,0.1579625173687599,0.1347137967262005,0.0924187480936726,0.0326702138475615,0.0520215542074761,0.9948888624747416,0.0051111375252585,0.0321344845331351,0.0490022299731259,0.0187546457773457,0.0426553833838412,0.0207559037109039,0.0169249242380925,0.0222997312596489,0.0325919149179484,0.0559208645434273,0.0548916461775973,0.0424266681914346,0.060723883583967,0.0343644576591,0.0779347018125679,0.0656412602207101,0.0853107667676825,0.0570072617073589,0.0861684487392075,0.046257647664246,0.0601520956029504,0.0120075476013494,0.0174395334210074,0.0034307278860998,0.0013151123563382,0.0038881582709131,0.0,,,0.237137902241634,0.2193140214528871,0.0178238807887468,0.5575984327830946,0.4629391739996146,0.09465925878348,0.2052636649752713,0.2052636649752713,0.0,0.0135466034755134,0.0375987361769352,0.2100710900473933,0.012954186413902,0.1435229067930489,0.109952606635071,0.007345971563981,0.0125592417061611,0.0661532385466034,0.2179304897314376,0.1035150078988941,0.0378357030015797,0.0270142180094786,0.2515797788309636,0.172432859399684,0.2337282780410742,0.093996840442338,0.2482622432859399,0.2044899872314978,0.0595270805385398,0.1153690743644033,0.0295938323285545,0.7955100127685022,0.1618043994763298,0.4566921497955423,0.17701346349663,34.3325,-79.9577,12.7,11.1,45.0,64.2,74.1,80.9
SC,DILLON,,7.754342431761787e-05,0.0293114143920595,0.1140663771712158,0.1892059553349876,0.195409429280397,0.2116160049627791,0.1021246898263027,0.0731234491315136,0.0337313895781637,0.051333746898263,0.9926306603316204,0.0073693396683797,0.0588235294117647,0.0209226547761961,0.034813925570228,0.0346424283999314,0.0313839821642942,0.0246955925227233,0.0135482764534385,0.0425312982335791,0.0439032755959526,0.0828331332533013,0.0860915794889384,0.0754587549305436,0.0389298576573486,0.078545703995884,0.0782027096552906,0.0742582747384668,0.037043388784085,0.0598525124335448,0.0330989538672611,0.0219516377979763,0.0053164122791973,0.0006859886811867,0.0039444349168238,0.0068598868118676,0.0068598868118676,0.0048019207683073,,,0.2971886108218735,0.2786255430684715,0.018563067753402,0.5126925424580805,0.4308283365049729,0.0818642059531076,0.1901188467200459,0.1901188467200459,0.0,0.0255880072370121,0.0293788231239769,0.182648401826484,0.0149909537348151,0.1195830102524338,0.146291031274231,0.003446196260877,0.0123201516326354,0.0670285172740587,0.1520634100112001,0.1285431205307142,0.0584130266218661,0.059705350219695,0.1823037822003963,0.19901783406565,0.1667097441199276,0.1582665632807788,0.2937020763332472,0.2931487142600252,0.1303722352094947,0.0982916741593238,0.0644848048912066,0.7068512857399748,0.1401546484445243,0.4407480668944434,0.125948570401007,34.3915,-79.3789,12.7,11.1,45.0,64.2,74.1,80.9
SC,DORCHESTER,,0.0018784046083526,0.147736522446935,0.2872863314757999,0.161261035627074,0.1693225220712541,0.1406298916786675,0.0477897439108383,0.020834637780978,0.0107225596393463,0.0125383507607538,0.9988847328506228,0.0011152671493771,0.0136918972054486,0.01310677339325,0.0077938491784861,0.0058512381219866,0.0059682628844263,0.0145110705425267,0.0014745120067406,0.0060384777418901,0.0142068061601834,0.01310677339325,0.0081683284182933,0.0080981135608294,0.0098066750924495,0.0469737396433085,0.0558208116837522,0.0944623882413518,0.0769554837803679,0.1808266629218742,0.1457660440949305,0.1702710293498104,0.0561016711136076,0.0390394607498946,0.0049150400224687,0.0022000655338669,0.0028319992510415,0.0020128259139633,0.758860272097202,0.2411397279027979,0.2537390567987945,0.2312860362884646,0.0224530205103298,0.5970535858831147,0.5215314877772381,0.0755220981058766,0.1492073573180906,0.1492073573180906,0.0,0.0021395849467729,0.0606434506385939,0.1413832482312327,0.0308992819920454,0.1281388236220679,0.0499061470406783,0.0122862055839229,0.0479240775501096,0.1209981229408135,0.2178963810823937,0.0868172689445151,0.0378037094889936,0.0631636979378601,0.4315923499993437,0.1527768662299988,0.1865901841618208,0.079873462583516,0.1491671370253206,0.0966785548146999,0.0354845712513568,0.049886804155683,0.0113071794076601,0.9033214451853,0.2051666925104667,0.5608311366103271,0.1373236160645061,33.0794,-80.4068,12.7,11.1,45.0,64.2,74.1,80.9
SC,EDGEFIELD,,0.0059236307299735,0.0794677845621069,0.1297730793766517,0.2304748017862025,0.2088763328169142,0.1107263282602752,0.0795589173425681,0.0472067802788663,0.0286156930647954,0.0793766517816458,0.987035816304109,0.012964183695891,0.0150211462738807,0.0103543823829663,0.0067084730931894,0.0086043459238734,0.0186670555636575,0.0204170920227504,0.0179378737057022,0.0567303485489281,0.0403966749307277,0.0373341111273151,0.043021729619367,0.0803558407466822,0.0102085460113752,0.0980020417092022,0.0377716202420883,0.0920227504739682,0.0497302027125565,0.1219192066501385,0.0774391133148607,0.087793495697827,0.0386466384716348,0.0177920373341111,0.0107918914977395,0.0,0.0,0.0023333819454571,,,0.2379982172418184,0.2333290886709962,0.0046691285708221,0.5762978055095717,0.4923383844815145,0.0839594210280572,0.1857039772486098,0.1857039772486098,0.0,0.0317542497195616,0.1113124514625938,0.1992406592458365,0.0093191819829148,0.1170075071188195,0.0503063249633272,0.0065579428768659,0.0452152903615497,0.1005263612045905,0.1718008456294762,0.0755889205280869,0.0499611700750711,0.0314090948313055,0.3842436793511088,0.1332297868668565,0.147985158339805,0.1131245146259384,0.2214168608162913,0.1754445673445077,0.0509657108823279,0.0953799030034884,0.0290989534586913,0.8245554326554922,0.1732323662043733,0.494299327831192,0.1570237386199268,33.7722,-81.9664,12.7,11.1,45.0,64.2,74.1,80.9
SC,FAIRFIELD,,0.0,0.0504201680672268,0.1164596273291925,0.1976616733649981,0.1540007307270734,0.1475155279503105,0.1381987577639751,0.0720679576178297,0.046583850931677,0.0770917062477164,0.9836720712491436,0.0163279287508563,0.0177587262706674,0.0125535823637477,0.0085731781996325,0.0108695652173913,0.0209736680955297,0.0364360073484384,0.0231169626454378,0.0459277403551745,0.03949785670545,0.0405695039804041,0.0580220453153704,0.0760869565217391,0.058175137783221,0.1279853031230863,0.0537354562155541,0.0627679118187385,0.0511328842620943,0.0569503980404164,0.0370483772198407,0.0672075933864053,0.0502143294549908,0.0364360073484384,0.0004592774035517,0.0075015309246785,0.0,0.0,,,0.2076329163408913,0.2076329163408913,0.0,0.5730551211884285,0.5122654417513682,0.0607896794370602,0.2193119624706802,0.2193119624706802,0.0,,,,,,,,,,,,,,0.2340649077749241,0.2306794303058603,0.0813681998599112,0.1356525799673126,0.3182348820919916,0.2344116497263487,0.0759382329945269,0.1259284597341673,0.0325449569976544,0.7655883502736512,0.1044272869429241,0.4743940578577013,0.1867670054730258,34.3951,-81.1212,12.7,11.1,45.0,64.2,74.1,80.9
SC,FLORENCE,2.30,0.0013264578600918,0.0626585531660891,0.1378687138332974,0.1772645122780255,0.1638175457213443,0.1822553099766211,0.1265109184062608,0.0825885825139692,0.0344879043623882,0.031221501881912,0.995462532100172,0.0045374678998281,0.0342973231357552,0.0173876673040152,0.0147586042065009,0.009321223709369,0.0119801625239005,0.0111735181644359,0.0077079349904397,0.0189710803059273,0.036418499043977,0.0393463193116634,0.0472036328871892,0.0599605640535372,0.0296068355640535,0.1007409177820267,0.1028620936902485,0.0971857074569789,0.0675489961759082,0.098918499043977,0.0710444550669216,0.0713730879541109,0.0261711281070745,0.019359464627151,0.0029576959847036,0.0019120458891013,0.000866395793499,0.0009261472275334,0.6589037370833657,0.3410962629166343,0.2520505480488275,0.239094644101986,0.0129559039468414,0.570423161922843,0.4892318417110395,0.0811913202118034,0.1775262900283294,0.1761913943726732,0.0013348956556562,0.0221009022925955,0.0542779903802268,0.1503001790541726,0.0251202471649756,0.1039918547905768,0.0491696801600954,0.0113927605940385,0.0760278060597549,0.0810834532879261,0.280588421163501,0.062826949408419,0.0362848014605203,0.046834954183197,0.3719411578836499,0.1747182529930133,0.1936418214373486,0.0865428501211248,0.1731559175648632,0.1877520292782552,0.0511996779988223,0.1113065645008609,0.025245786778572,0.8122479707217448,0.188363235217388,0.4707031104419317,0.153181625062425,34.0245,-79.703,12.7,11.1,45.0,64.2,74.1,80.9
SC,GEORGETOWN,0.00,0.0033555170292489,0.0813712879592863,0.1935294446619316,0.2378781947318382,0.208573346009731,0.1182540126391141,0.0604831944522118,0.0501090543034505,0.0253061909289189,0.0211397572842682,0.9925262748151032,0.0074737251848968,0.0394673819331353,0.0081425423891177,0.0164766740109205,0.0194942044257112,0.0094836670179135,0.0076156719992336,0.0048376281252993,0.0201168694319379,0.0234217836957562,0.0323785803237858,0.0278283360475141,0.0292652552926525,0.0291215633681387,0.0756777469106236,0.0524475524475524,0.0682057668359038,0.036689338059201,0.0774978446211323,0.0773062553884471,0.1226171089184787,0.0727081138040042,0.0882268416514991,0.0284510010537407,0.0167161605517769,0.0050292173579844,0.0107768943385381,,,0.1828333491057064,0.178842938708558,0.0039904103971483,0.5204252231790796,0.4166903252263335,0.1037348979527459,0.296741427715214,0.296741427715214,0.0,0.0287418655097613,0.0546560272699101,0.0787883483111248,0.0114657576696622,0.1935621320111558,0.0118531143476913,0.0048032228075612,0.0669352339634335,0.1232568949488689,0.2240471025720483,0.1281763247598388,0.0408273938642702,0.032886581964673,0.3259219088937093,0.3073287883483111,0.1829098233653548,0.0653470715835141,0.1184924078091106,0.1211703795183584,0.0340885701166896,0.0635222216944536,0.0235595877072151,0.8788296204816416,0.1343434823223926,0.4701626054877373,0.2743235326715116,33.4343,-79.3327,12.7,11.1,45.0,64.2,74.1,80.9
SC,GREENVILLE,0.40,0.0055172537533025,0.1337507905820927,0.1813247688808946,0.1717256444645797,0.1272377398099014,0.1383215886102352,0.1005261576140344,0.0747341177103845,0.0296810309639046,0.0371809076106702,0.9971774782227846,0.0028225217772154,0.012379593546143,0.0057638933253831,0.0078863121730303,0.0059626482676377,0.0041241650517827,0.0056077287278973,0.0032155710300474,0.0105553071118777,0.0131462197519822,0.0124576758448859,0.0192295406631316,0.0216571903149556,0.0207414979024255,0.0647231272670485,0.0749093180575963,0.1040198187070991,0.077748674375519,0.1461771616374567,0.1095494651362536,0.1241650517827608,0.0594206293433278,0.0586823967006679,0.0217068790505192,0.0109457186055921,0.0024205512610291,0.0028038643639486,0.7088535460809201,0.2911464539190799,0.2434667829889928,0.2312831523350385,0.0121836306539542,0.59303614489683,0.5068084439434024,0.0862277009534276,0.1634970721141771,0.1625151303999712,0.0009819417142058,0.0025523974028778,0.0610069246310205,0.1477961474992674,0.023349423975571,0.1151200629231504,0.0476935889329282,0.0182022177326074,0.0698092256442682,0.1431578785027991,0.2300010795638562,0.0736455329189864,0.0430476087660585,0.0246179115066084,0.4596358785336438,0.1458336546321,0.2098787804012893,0.0703451519871686,0.1143065344457981,0.105489761591761,0.0326699082073744,0.0603952230329263,0.0124246303514603,0.894510238408239,0.1979042884397167,0.5433522582669813,0.153253691701541,34.8941,-82.3706,12.7,11.1,45.0,64.2,74.1,80.9
SC,GREENWOOD,1.70,0.001182108626198,0.0448242811501597,0.1183386581469648,0.1618849840255591,0.1171565495207667,0.1571884984025559,0.1399361022364217,0.1158785942492012,0.0569648562300319,0.0866453674121405,0.9974820275152356,0.0025179724847644,0.0265395810741396,0.005479139318532,0.0148393356543576,0.0123851378345984,0.0209462930198048,0.019462359454369,0.018092574624736,0.0157525255407796,0.044232635123566,0.0370412647679926,0.0614690942297814,0.07676502482735,0.0371554135037954,0.1026197134866731,0.0620969122766965,0.1130643228126248,0.0656355230865818,0.0829290565606985,0.0679755721705382,0.0486273614519719,0.0261400604988299,0.0270532503852519,0.0050796187432224,0.00456594943211,0.0025683465555618,0.0014839335654357,0.6428114535124355,0.3571885464875644,0.246388641896127,0.2349459936154395,0.0114426482806874,0.5610541813040246,0.4822092328323834,0.0788449484716411,0.1925571767998484,0.1917263093450723,0.000830867454776,0.0073007435319449,0.044881068532786,0.2347340443427648,0.0155771624667765,0.0984422837533223,0.0477408067826262,0.0060222723143693,0.0543013827675537,0.0495912256501699,0.2521279816976752,0.0921845035830838,0.059448911617266,0.0376476129596608,0.3377855532752414,0.1653601587995828,0.1427514046361403,0.1069542105440231,0.2471486727450123,0.148188983417018,0.0441020903794865,0.0770147652606642,0.0270721277768672,0.851811016582982,0.1897283847609398,0.4923342819255926,0.1697483498964495,34.1537,-82.1259,12.7,11.1,45.0,64.2,74.1,80.9
SC,HAMPTON,0.00,0.0026617289665547,0.0364541141071635,0.1197778034949658,0.2704548084712417,0.1822705705358176,0.1597037379932878,0.0855225089688693,0.0746441384099062,0.0201365582687188,0.0483740307834741,0.997791844545856,0.0022081554541439,0.0429657794676806,0.0212927756653992,0.0570342205323193,0.047148288973384,0.0233840304182509,0.014828897338403,0.0258555133079847,0.0665399239543726,0.056083650190114,0.0836501901140684,0.0380228136882129,0.0819391634980988,0.0522813688212927,0.064828897338403,0.0722433460076045,0.0441064638783269,0.035361216730038,0.0720532319391634,0.0538022813688212,0.029657794676806,0.0043726235741444,0.0102661596958174,0.0009505703422053,0.0013307984790874,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.7763,-81.1407,12.7,11.1,45.0,64.2,74.1,80.9
SC,HORRY,,0.0047770307320663,0.1437456465787666,0.2533999911079055,0.1999387433494543,0.2222875406936821,0.0951701107065757,0.0368923117963512,0.026834364980956,0.0096775627757166,0.007276697278525,0.9987445118825636,0.0012554881174364,0.013262997737783,0.0067566214890592,0.0063261996756821,0.012622369922524,0.0068266901563532,0.0103101039018237,0.0043242377529979,0.0124421933494824,0.0156553422353906,0.0170767352004964,0.014974675181678,0.0246942003163099,0.0243438569798402,0.0658945766851514,0.0751136113391123,0.103201137114372,0.0892174330844227,0.1619787391643811,0.1030710095893976,0.1183659986787051,0.0543632760104902,0.0407499349362375,0.0084482793137274,0.0056255130027426,0.0013513242978118,0.0030029428840263,0.740826366670107,0.259173633329893,0.1842753529655699,0.1739163867750165,0.0103589661905533,0.5557700704969942,0.4321984791104251,0.123571591386569,0.2599545765374359,0.2579607776364969,0.0019937989009389,0.0063331180117605,0.0908612640930189,0.0616263660155963,0.0130924395490233,0.1216211716601293,0.0392573403568122,0.0135452807948695,0.0926593102162317,0.0990656819589379,0.2104313312866685,0.1500502786971491,0.0645898124038544,0.0368666049559478,0.314591477261376,0.2346317002190952,0.2364430652024799,0.1142891391354727,0.100044618181576,0.1244223653480231,0.0296070697488641,0.0723756109197219,0.022439684679437,0.8755776346519769,0.1446069865361892,0.490854927022484,0.2401157210933036,33.9216,-78.9969,12.7,11.1,45.0,64.2,74.1,80.9
SC,JASPER,,0.005011135857461,0.222239898186446,0.244750238625517,0.1687877823735284,0.1289373210308622,0.0983932548520521,0.0441457206490614,0.0182946229716831,0.0154311167674196,0.0540089086859688,0.9947672320461928,0.0052327679538072,0.0222275912056052,0.0176371104131432,0.0294757187726504,0.0,0.0364822420874607,0.0060401063058709,0.0176371104131432,0.0078521381976322,0.0343078038173471,0.0,0.0152210678907948,0.050374486590964,0.0384150761053394,0.0875815414351292,0.0485624546992027,0.0670451799951679,0.0699444310219859,0.0612466779415317,0.0455424015462672,0.151123459772892,0.0968833051461705,0.086373520173955,0.0049528871708142,0.0,0.0012080212611741,0.0038656680357574,,,0.1463234801260138,0.1372746162611435,0.0090488638648703,0.5940076412628192,0.4710771499430257,0.1229304913197935,0.2596688786111669,0.2596688786111669,0.0,0.0,0.1067162717838261,0.0726453886822009,0.0034593042229619,0.1612166307682266,0.0695124339142353,0.0152078846028327,0.0532602310554141,0.1353697539325109,0.1903922720449057,0.0825011422230924,0.0192546178447882,0.0904640689250049,0.3033091834736636,0.1788395013380327,0.2797467528229228,0.1526010051563213,0.0855035572090594,0.1309739258663449,0.015517125812722,0.0737985119646088,0.041658288089014,0.8690260741336551,0.1184730880085796,0.5325423956029225,0.2180105905221529,32.4375,-81.0317,12.7,11.1,45.0,64.2,74.1,80.9
