State,County,Under 19 years:,Under 19 years With health insurance coverage,Under 19 years No health insurance coverage,19 to 64 years:,19 to 64 years With health insurance coverage,19 to 64 years No health insurance coverage,65 years and over:,65 years and over With health insurance coverage,65 years and over No health insurance coverage
NC,Edgecombe,0.22768972394247927,0.2163745145376299,0.011315209404849376,0.5638081242783668,0.4678072845596725,0.09600083971869423,0.208502151779154,0.208502151779154,0.0
NC,Forsyth,0.24453399819150215,0.2325435529142427,0.011990445277259447,0.5895885928736821,0.49582111551910685,0.09376747735457534,0.16587740893481567,0.16472749700761555,0.0011499119272001214
NC,Franklin,0.23831913845287533,0.2316745266417963,0.006644611811079046,0.5928345181952559,0.512888012951362,0.07994650524389385,0.1688463433518688,0.16770606039276412,0.0011402829591046666
NC,Gaston,0.23623119459853442,0.225433500783422,0.010797693815112407,0.6018863230666498,0.5139422930041943,0.08794403006245553,0.1618824823348158,0.16104886894811957,0.0008336133866962286
NC,Granville,0.22056516237874316,0.21415436524673134,0.00641079713201181,0.5967271193589203,0.5229692113032476,0.07375790805567271,0.18270771826233656,0.18270771826233656,0.0
NC,Greene,0.26981080340005487,0.23246503975870578,0.037345763641349054,0.5417603509734028,0.3736769947902385,0.16808335618316425,0.18842884562654236,0.18058678365780093,0.007842061968741432
NC,Guilford,0.24566014760695565,0.23480123550288828,0.010858912104067359,0.5973125584710651,0.5185195497542359,0.07879300871682927,0.15702729392197917,0.15591727179578563,0.0011100221261935521
NC,Halifax,0.22935914974218669,0.2228138482584447,0.006545301483741976,0.5483741976218036,0.4783962959065558,0.06997790171524781,0.22226665263600967,0.22226665263600967,0.0
NC,Harnett,0.29173767889244273,0.2795041206546354,0.012233558237807298,0.5716309076335224,0.4810387629475716,0.09059214468595087,0.13663141347403482,0.13616448377030171,0.000466929703733103
NC,Haywood,0.1766531583687122,0.15904412710665122,0.01760903126206098,0.5755338993953428,0.46060079763283157,0.11493310176251126,0.24781294223594494,0.24684806381062652,0.0009648784253184099
NC,Henderson,0.2072272339545584,0.2018249024220022,0.005402331532556156,0.5355373467400764,0.428266170375923,0.10727117636415333,0.2572354193053653,0.2572354193053653,0.0
NC,Hertford,0.2141452865428094,0.19600904354664309,0.018136242996166323,0.5704315344539467,0.5114027327238769,0.059028801730069795,0.21542317900324387,0.21542317900324387,0.0
NC,Hoke,0.31547076574113453,0.31040767968892397,0.005063086052210544,0.57180468639245,0.4826336148409178,0.08917107155153209,0.11272454786641553,0.11272454786641553,0.0
NC,Iredell,0.23837529576563296,0.2279034872801104,0.010471808485522567,0.5988185113873048,0.5156106543831024,0.08320785700420237,0.16280619284706227,0.16280619284706227,0.0
NC,Jackson,0.17524626260285084,0.15892919225866264,0.016317070344188202,0.6104067678757678,0.49574689998841115,0.11465986788735659,0.21434696952138138,0.21434696952138138,0.0
NC,Johnston,0.26712149158870196,0.24894775439454211,0.01817373719415987,0.596262139158648,0.5122869397097713,0.08397519944887664,0.13661636925265006,0.1350074446098802,0.0016089246427698394
NC,Lee,0.26415213745530486,0.25394741005600735,0.010204727399297535,0.5688700439831662,0.44671391956459827,0.12215612441856785,0.16697781856152896,0.1638926684175553,0.0030851501439736733
NC,Lenoir,0.2298488080883035,0.21944161024023745,0.010407197848066043,0.5601150171598182,0.45736017067062423,0.10275484648919395,0.2100361747518783,0.2100361747518783,0.0
NC,Lincoln,0.21782522009901656,0.20296153587669974,0.014863684222316808,0.5864826721028696,0.5026770312955039,0.08380564080736576,0.19569210779811375,0.1942135800533166,0.0014785277447971505
NC,McDowell,0.208329521544232,0.197991949501418,0.010337572042814016,0.5764339950599213,0.4393468118195957,0.13708718324032568,0.21523648339584667,0.21155429512395937,0.003682188271887293
NC,Macon,0.18039791694485244,0.15991454132728,0.02048337561757244,0.5234076645747096,0.40576846040859926,0.11763920416611029,0.296194418480438,0.28925090132193887,0.006943517158499132
NC,Madison,0.19208639879268063,0.19208639879268063,0.0,0.5646576117713639,0.5043388039992455,0.06031880777211847,0.24325598943595547,0.24325598943595547,0.0
NC,Martin,0.23647731678945327,0.23599263280341218,0.0004846839860411012,0.5338309422256688,0.44964133385032956,0.08418960837533927,0.22969174098487785,0.22969174098487785,0.0
NC,Mecklenburg,0.2441539209024557,0.22381747217027897,0.020336448732176698,0.6379868296259907,0.5419144553191566,0.09607237430683421,0.11785924947155353,0.116508326953728,0.0013509225178255436
NC,Montgomery,0.2351202364783894,0.21027402732284092,0.024846209155548454,0.5656706878645043,0.45841655348725735,0.10725413437724694,0.19920907565710633,0.19920907565710633,0.0
NC,Moore,0.23413046583280622,0.21868432328755943,0.015446142545246792,0.5188842865596115,0.44539778408047503,0.07348650247913649,0.24698524760758228,0.24681181007570038,0.00017343753188189926
NC,Nash,0.23018875923394064,0.22009898996322322,0.010089769270717412,0.5808612338770363,0.47059446970419594,0.11026676417284029,0.18895000688902314,0.1882505060782381,0.0006995008107850307
NC,New Hanover,0.19229751774613113,0.18424231735814117,0.008055200387989948,0.6214496715312376,0.5401260967329483,0.08132357479828932,0.18625281072263128,0.18547683082756491,0.0007759798950663551
NC,Onslow,0.30781543516734416,0.28795520575994976,0.01986022940739443,0.5737842555736091,0.47150528216867904,0.10227897340493003,0.11840030925904674,0.11840030925904674,0.0
NC,Orange,0.2062724956525256,0.20064436985211848,0.005628125800407112,0.6376093608875588,0.5787802806648603,0.05882908022269853,0.15611814345991562,0.15255254040792116,0.003565603051994446
NC,Pasquotank,0.2535325194004196,0.24248628699982305,0.011046232400596547,0.560779555622962,0.4765551932458735,0.08422436237708855,0.18568792497661837,0.18568792497661837,0.0
NC,Pender,0.2409053766955385,0.19931361333551234,0.041591763360026145,0.573051152149044,0.4876123549599608,0.08543879718908319,0.18604347115541756,0.18494852100016343,0.0010949501552541265
NC,Person,0.22147253483041898,0.21807318894697536,0.0033993458834436405,0.5659395843527079,0.4717880044294507,0.09415157992325719,0.2125878808168731,0.21011562926527774,0.002472251551595375
NC,Pitt,0.23944888192914698,0.22425106489894417,0.015197817030202813,0.6181438913657,0.5293468035502474,0.08879708781545258,0.142407226705153,0.14162425573935247,0.0007829709658005294
NC,Polk,0.11046990931574609,0.11046990931574609,0.0,0.5479699093157461,0.4754740313272877,0.07249587798845837,0.34156018136850785,0.34156018136850785,0.0
NC,Randolph,0.23698993551247152,0.2291142835373245,0.00787565197514702,0.586247740165825,0.4718672291142835,0.11438051105154154,0.1767623243217034,0.17629823577083722,0.00046408855086618316
NC,Richmond,0.2500960430272762,0.2346571263926239,0.015438916634652324,0.559042451018056,0.46864195159431427,0.09040049942374184,0.1908615059546677,0.1908615059546677,0.0
NC,Robeson,0.276581996629498,0.26163303441230146,0.014948962217196545,0.5658514010286143,0.4406101831073234,0.12524121792129092,0.15756660234188766,0.15596867004881115,0.0015979322930765
NC,Rockingham,0.21293364918417498,0.20496358121720648,0.007970067966968496,0.579689610130842,0.475602736390002,0.10408687374083996,0.20737674068498307,0.20737674068498307,0.0
NC,Rowan,0.2319430245562516,0.21745902145498708,0.01448400310126452,0.5939470452222001,0.4832963971814171,0.110650648040783,0.1741099302215483,0.1741099302215483,0.0
NC,Rutherford,0.21817839845770443,0.20899358944217175,0.009184809015532673,0.5640193727371045,0.4593815143963261,0.10463785834077836,0.21780222880519115,0.21592138054262472,0.0018808482625664175
NC,Sampson,0.2599830955789764,0.2514618874303555,0.00852120814862091,0.5549997412588619,0.4382729891501216,0.11672675210874027,0.18501716316216169,0.17922136166836286,0.0057958014937988375
NC,Scotland,0.26537747524752475,0.2597462871287129,0.005631188118811881,0.553434405940594,0.4319306930693069,0.12150371287128713,0.18118811881188118,0.18118811881188118,0.0
NC,Stanly,0.23063519465642696,0.21358158145238057,0.0170536132040464,0.5786934705796938,0.4855681579838983,0.09312531259579548,0.19067133476387926,0.19067133476387926,0.0
NC,Stokes,0.19050640081567916,0.18790075903477965,0.0026056417808995127,0.5845247535969186,0.5240738642800499,0.0604508893168687,0.2249688455874023,0.2249688455874023,0.0
NC,Surry,0.2214183370926785,0.20754422550396504,0.013874111588713453,0.5746265480699664,0.46926558000312096,0.10536096806684542,0.20395511483735512,0.2016711353222397,0.002283979515115405
NC,Transylvania,0.22781460981692112,0.22364819658171645,0.004166413235204672,0.4903594671856943,0.3992153761936622,0.09114409099203212,0.28182592299738457,0.280639863755246,0.0011860592421385561
NC,Union,0.2791763522759121,0.26078605931714394,0.018390292958768154,0.5906243302504245,0.5250671810343407,0.06555714921608388,0.1301993174736634,0.12990668842837594,0.0002926290452874359
NC,Vance,0.24368502807981837,0.2366352013382722,0.0070498267415461825,0.5507468036802485,0.4237304337435775,0.12701636993667104,0.2055681682399331,0.2055681682399331,0.0
NC,Wake,0.249017651230986,0.23532555033832328,0.01369210089266271,0.626260567956321,0.5592833161190905,0.06697725183723051,0.124721780812693,0.12303125762506417,0.0016905231876288335
NC,Watauga,0.17217942069782946,0.1656974590710423,0.0064819616267871695,0.656159715534484,0.5980257796873842,0.058133935847099784,0.1716608637676865,0.1716608637676865,0.0
NC,Wayne,0.26646398712388786,0.2537041176733581,0.012759869450529798,0.5594670720257522,0.44717664416327624,0.11229042786247596,0.1740689408503599,0.1740689408503599,0.0
NC,Wilkes,0.2246390197346141,0.22065207351990396,0.0039869462147101385,0.5507219605307718,0.4209845755980419,0.1297373849327299,0.2246390197346141,0.21735783996798128,0.007281179766632801
NC,Wilson,0.2452225595968732,0.2197687189094903,0.025453840687382906,0.5686930680276504,0.43166871244912464,0.13702435557852574,0.18608437237547645,0.1848310614380774,0.0012533109373990567
NC,Yadkin,0.23221894460832515,0.21361848574237954,0.018600458865945593,0.5580683928766524,0.4517644488145963,0.10630394406205616,0.2097126625150224,0.2054517644488146,0.0042608980662078005
ND,Burleigh,0.24660102175346077,0.23473549769281477,0.011865524060646011,0.5879614370468029,0.5483787903757416,0.0395826466710613,0.16543754119973633,0.16543754119973633,0.0
ND,Cass,0.24598209207468677,0.229872542806225,0.016109549268461792,0.62754115410241,0.5858751645351578,0.041665989567252225,0.1264767538229033,0.1264767538229033,0.0
ND,Grand Forks,0.2535565093811458,0.2485608877277099,0.004995621653435926,0.6161266705904308,0.5532076771794835,0.0629189934109473,0.13031682002842337,0.13031682002842337,0.0
ND,Morton,0.21520747076067576,0.21424038200006043,0.0009670887606153103,0.6086917102360301,0.5169391640726525,0.09175254616337755,0.17610081900329413,0.17610081900329413,0.0
ND,Stark,0.2907727937591419,0.28748171623598245,0.0032910775231594345,0.5789249146757679,0.5175524134568503,0.0613725012189176,0.1303022915650902,0.1303022915650902,0.0
ND,Stutsman,0.19719612520079832,0.15985980626003993,0.03733631894075841,0.6014700871343036,0.552207564620552,0.04926252251375164,0.201333787664898,0.201333787664898,0.0
ND,Ward,0.28016749143509706,0.27128536987691915,0.008882121558177896,0.5805100875523411,0.5015226494099734,0.07898743814236772,0.13932242101256187,0.13543649283085904,0.0038859281817028297
ND,Williams,0.3268586387434555,0.26958115183246073,0.05727748691099476,0.585130890052356,0.509738219895288,0.07539267015706806,0.08801047120418848,0.08654450261780104,0.0014659685863874345
OH,Adams,0.25961855254969435,0.25961855254969435,0.0,0.5547095215433613,0.500713841197789,0.05399568034557235,0.1856719259069444,0.1784236922063184,0.007248233700625984
OH,Allen,0.2500532179096005,0.23843650849966042,0.011616709409940092,0.5646876362125067,0.5081144641209921,0.05657317209151453,0.18525914587789277,0.1850158640054333,0.00024328187245947836
OH,Ashland,0.24561572929542647,0.2115265760197775,0.03408915327564895,0.5629442212608158,0.495635043263288,0.06730917799752781,0.19144004944375773,0.19041640914709518,0.0010236402966625464
OH,Ashtabula,0.23976775478634924,0.19757795365690856,0.042189801129440686,0.560090270493627,0.4800864562474174,0.08000381424620959,0.20014197472002374,0.19833020777046714,0.001811766949556594
OH,Athens,0.21140917587643066,0.21140917587643066,0.0,0.6399173580821828,0.5785262191322599,0.06139113894992293,0.14867346604138654,0.1462630767717181,0.0024103892696684484
OH,Auglaize,0.24458163667411006,0.2311616095275625,0.013420027146547572,0.5689828801611279,0.5256578659310828,0.043325014230045096,0.18643548316476202,0.18643548316476202,0.0
OH,Belmont,0.20558290176209335,0.19091215187032018,0.014670749891773157,0.5753338998540942,0.5217656207410732,0.053568279113020895,0.21908319838381246,0.21908319838381246,0.0
OH,Brown,0.256270118802251,0.23612236863435307,0.020147750167897917,0.5632338296936152,0.4654130288784419,0.09782080081517334,0.18049605150413375,0.18049605150413375,0.0
OH,Butler,0.25227059313506117,0.23228471724616048,0.019985875888900672,0.5962366745737545,0.5420269910211007,0.0542096835526537,0.15149273229118432,0.14937670245982002,0.0021160298313643217
OH,Carroll,0.209448223733938,0.1854119425547997,0.024036281179138322,0.5747921390778533,0.5425170068027211,0.032275132275132276,0.21575963718820862,0.21575963718820862,0.0
OH,Champaign,0.24239893519847588,0.2317248218806274,0.010674113317848474,0.5780984941409818,0.525954537150612,0.05214395699036981,0.17950257066054232,0.17950257066054232,0.0
OH,Clark,0.2401309411957705,0.2368648680894218,0.0032660731063487093,0.5685055105662685,0.5145332796444604,0.05397223092180812,0.191363548237961,0.19105036314557142,0.00031318509238960227
OH,Clermont,0.2360680743291858,0.227347729736471,0.00872034459271482,0.5903932309404349,0.5372077629294219,0.053185468011013155,0.17353869473037922,0.17320292788687536,0.0003357668435038709
OH,Clinton,0.23816369561050413,0.231766340808894,0.00639735480161012,0.5811769216024535,0.5168200115008625,0.06435691010159095,0.18065938278704236,0.18041978148361126,0.00023960130343109068
OH,Columbiana,0.22105922528238597,0.20673280931116006,0.014326415971225928,0.5684394511911738,0.5039301662995818,0.06450928489159206,0.21050132352644021,0.21035987795267636,0.0001414455737638667
OH,Coshocton,0.2561878802896396,0.17967566972274993,0.07651221056688967,0.5452768370914898,0.46083532942374933,0.08444150766774043,0.19853528261887063,0.19443297266044438,0.004102309958426255
OH,Crawford,0.24062825197841292,0.22284068633382542,0.017787565644587496,0.5573679242999927,0.4964787880254592,0.06088913627453353,0.20200382372159434,0.20200382372159434,0.0
OH,Cuyahoga,0.21793686092786027,0.2121116166368912,0.0058252442909690495,0.595584055043821,0.5503118728731339,0.04527218217068703,0.1864790840283188,0.18523353617352797,0.0012455478547908241
OH,Darke,0.25013195706996655,0.22788497253338025,0.022246984536586318,0.5539264559263386,0.4968428049185776,0.057083651007761034,0.1959415870036948,0.19508142239946827,0.0008601646042265361
OH,Defiance,0.247583584218032,0.24280357048539586,0.004780013732636138,0.5566471240690857,0.5020598954206941,0.054587228648391696,0.19576929171288227,0.19576929171288227,0.0
OH,Delaware,0.267372218990839,0.2583339392176821,0.0090382797731569,0.5852842809364549,0.5531481750763414,0.03213610586011342,0.14734350007270614,0.14734350007270614,0.0
OH,Erie,0.2137490506672453,0.20852772051643703,0.005221330150808289,0.5545595096018228,0.4747613106216773,0.07979819898014538,0.23169143973093198,0.23169143973093198,0.0
OH,Fairfield,0.25778864933538126,0.2464999273122602,0.011288722023121022,0.5867101528970805,0.5196288500799565,0.06708130281712396,0.1555011977675383,0.15499554392551718,0.0005056538420210984
OH,Fayette,0.2502355116709117,0.24336205994208157,0.006873451728830118,0.5709849621436796,0.5280346114929695,0.042950350650710026,0.17877952618540874,0.17877952618540874,0.0
OH,Franklin,0.24645683672226956,0.23536238280774383,0.011094453914525753,0.6284031413612565,0.5587810483380007,0.06962209302325581,0.1251400219164739,0.12362717642761475,0.0015128454888591258
OH,Fulton,0.24651837064499263,0.22964494510195352,0.016873425543039118,0.5730310375968439,0.5375255477921954,0.03550548980464851,0.18045059175816341,0.18045059175816341,0.0
OH,Gallia,0.25897008813935735,0.2251370671108335,0.03383302102852384,0.5433062669165105,0.4899368450274134,0.053369421889097095,0.19772364494413214,0.19772364494413214,0.0
OH,Geauga,0.23938346054906592,0.20006958208577574,0.03931387846329018,0.5478534980812213,0.4853245055454814,0.06252899253573989,0.2127630413697128,0.2110762029266647,0.001686838443048117
OH,Greene,0.23133441053626413,0.22284076704978506,0.008493643486479071,0.5832017316545227,0.5365141306667479,0.04668760098777476,0.18546385780921312,0.18401877991524648,0.0014450778939666474
OH,Guernsey,0.2299968374446553,0.20179738562091504,0.02819945182374025,0.5706040480708412,0.4983396584440228,0.07226438962681847,0.19939911448450348,0.19860847564832385,0.0007906388361796331
OH,Hamilton,0.24620349232116015,0.23481826050920898,0.011385231811951183,0.5989924204713482,0.5550122729022655,0.043980147569082584,0.15480408720749175,0.1541763423563482,0.00062774485114355
OH,Hancock,0.2273924139514158,0.21865590018499265,0.00873651376642316,0.5876554545822812,0.53917928082423,0.04847617375805123,0.184952131466303,0.184952131466303,0.0
OH,Hardin,0.25352436659984884,0.16453616378035557,0.08898820281949328,0.5829581676579804,0.49173540139988825,0.09122276625809207,0.16351746574217083,0.16052709408169302,0.002990371660477802
OH,Henry,0.25786487880350695,0.25064466219700876,0.007220216606498195,0.5519413541589921,0.5298018124217196,0.022139541737272526,0.19019376703750093,0.18838871288587639,0.0018050541516245488
OH,Highland,0.2512923205886462,0.2378568434778559,0.013435477110790295,0.5625669445349974,0.4946444372002049,0.06792250733479253,0.18614073487635635,0.1852326177059563,0.0009081171704000372
OH,Hocking,0.2256045213907569,0.2123694376877951,0.013235083702961796,0.5826656173987695,0.5029689512090428,0.07969666618972672,0.1917298612104736,0.1917298612104736,0.0
OH,Holmes,0.31942498909224515,0.1447631294922727,0.17466185959997244,0.5483270948630216,0.3235814177784922,0.22474567708452936,0.13224791604473327,0.12811445105288538,0.004133464991847888
OH,Huron,0.25318748813857594,0.24218008660996188,0.011007401528614067,0.5673987681371957,0.5120857128068874,0.05531305533030831,0.17941374372422836,0.17941374372422836,0.0
OH,Jackson,0.25174608101815926,0.2397640850535465,0.011981995964612758,0.580350768275648,0.5324848672978426,0.04786590097780537,0.16790315070619277,0.16790315070619277,0.0
OH,Jefferson,0.20273686181500436,0.19348395955561104,0.009252902259393334,0.5786262638871552,0.5291474222943453,0.04947884159280989,0.21863687429784046,0.21712333042067158,0.0015135438771688929
OH,Knox,0.24116815069594008,0.23031920023144428,0.010848950464495804,0.5670866951686008,0.5022822977273458,0.06480439744125495,0.1917451541354592,0.18941463885049342,0.0023305152849657654
OH,Lake,0.2070469289015209,0.20035581783862358,0.006691111062897312,0.584565316439218,0.5511010826408627,0.033464233798355426,0.20838775465926102,0.20740708598207894,0.0009806686771820963
OH,Lawrence,0.2263027733615969,0.21527998586822117,0.011022787493375728,0.5829888712241653,0.5118706942236354,0.07111817700052994,0.19070835541423778,0.19070835541423778,0.0
OH,Licking,0.2440086902614339,0.233257563487498,0.010751126773935919,0.5860899967048494,0.5391704039631167,0.0469195927417328,0.16990131303371664,0.16897420288074347,0.0009271101529731752
OH,Logan,0.2496831709129048,0.24599047327710527,0.003692697635799502,0.5592142638640039,0.5211729231307084,0.03804134073329546,0.19110256522309138,0.19110256522309138,0.0
OH,Lorain,0.2361431182133752,0.22748589091120058,0.00865722730217462,0.5740940691869104,0.5335088844553456,0.040585184731564715,0.18976281259971445,0.18918265589294175,0.0005801567067726849
OH,Lucas,0.24472286499300153,0.23781628642389568,0.006906578569105844,0.587740175032636,0.5427189910881337,0.04502118394450231,0.16753695997436246,0.1669478625187922,0.0005890974555702699
OH,Madison,0.2356569709127382,0.23445336008024073,0.0012036108324974925,0.5933049147442327,0.5304162487462387,0.06288866599799398,0.1710381143430291,0.1710381143430291,0.0
OH,Mahoning,0.2164944286503456,0.21537162541487578,0.0011228032354698033,0.5699528871762397,0.5279555549567272,0.041997332219512525,0.21355268417341472,0.2128206164638884,0.0007320677095263118
OH,Marion,0.2413770019915318,0.24008836376416248,0.001288638227369337,0.5589677505731929,0.5114554917744716,0.0475122587987214,0.1996552474352752,0.19873479155858284,0.0009204558766923837
OH,Medina,0.2311284431928188,0.22465458065651678,0.006473862536302033,0.5819215876089061,0.5604923875737041,0.021429200035201972,0.1869499691982751,0.18679596057379214,0.00015400862448297105
OH,Meigs,0.24150701842622652,0.2112843491381281,0.030222669288098396,0.5412646884001646,0.44483562708609575,0.09642906131406886,0.2172282931736089,0.2172282931736089,0.0
OH,Mercer,0.2837734221498059,0.2778310250634974,0.005942397086308526,0.5333780610533378,0.48502420089135956,0.04835386016197824,0.1828485167968563,0.1828485167968563,0.0
OH,Miami,0.24219658514074757,0.23242270419935396,0.009773880941393632,0.5635717581910475,0.5210798338717121,0.04249192431933549,0.19423165666820488,0.19423165666820488,0.0
OH,Montgomery,0.24171487842293987,0.23144676985973556,0.010268108563204332,0.5779172142043116,0.5277409592290669,0.05017625497524466,0.18036790737274846,0.18016690654030162,0.0002010008324468438
OH,Morrow,0.2365844554825002,0.22156823336874443,0.015016222113755778,0.5833644376812427,0.5228975853455454,0.06046685233569726,0.18005110683625714,0.18005110683625714,0.0
OH,Muskingum,0.2377625645459006,0.22574125563681394,0.012021308909086661,0.5867426809037595,0.5197200869179186,0.06702259398584079,0.17549475455033997,0.17549475455033997,0.0
OH,Ottawa,0.19236487337785058,0.1920120952500945,0.00035277812775607914,0.5508378480534207,0.5244298853471084,0.02640796270631221,0.25679727856872875,0.25679727856872875,0.0
OH,Perry,0.24749182890436267,0.2467244564445076,0.0007673724598550518,0.5815262185590451,0.5022594855762399,0.07926673298280518,0.1709819525365923,0.1691914167969305,0.0017905357396617878
OH,Pickaway,0.23571454355123994,0.2112587084431289,0.024455835108111036,0.601216474750027,0.5363137566328556,0.06490271811717142,0.163068981698733,0.163068981698733,0.0
OH,Pike,0.2529068687544114,0.2529068687544114,0.0,0.5646197852817713,0.520375942642743,0.0442438426390282,0.18247334596381737,0.18247334596381737,0.0
OH,Portage,0.2191804578337132,0.20560400356753541,0.013576454266177783,0.6029382618174611,0.5540147160836388,0.04892354573382222,0.1778812803488257,0.1778812803488257,0.0
OH,Preble,0.23808234686092586,0.23348017621145375,0.004602170649472104,0.5639750941353088,0.5277483818571113,0.03622671227819752,0.19794255900376542,0.19794255900376542,0.0
OH,Putnam,0.2699894328989081,0.2694904309029001,0.000499001996007984,0.5512797933544675,0.5298814136433017,0.021398379711165903,0.1787307737466244,0.17782082893037454,0.0009099448162498533
OH,Richland,0.24030602346629779,0.21743017890732416,0.022875844558973624,0.5563334542356583,0.48633944311826777,0.06999401111739054,0.2033605222980439,0.2016397729285636,0.0017207493694803167
OH,Ross,0.23379441659899755,0.22791420491137682,0.005880211687620754,0.5858230896312268,0.5495057822081595,0.03631730742306723,0.18038249376977572,0.18038249376977572,0.0
OH,Sandusky,0.23328781094957388,0.21942365204764291,0.013864158901930955,0.5728214081974865,0.5296212422424672,0.04320016595501928,0.19389078085293965,0.1932338755683095,0.000656905284630145
OH,Scioto,0.2419400572773414,0.2378002098278844,0.004139847449457,0.5725465732838064,0.5212946947571384,0.05125187852666799,0.1855133694388522,0.1855133694388522,0.0
OH,Seneca,0.23870074743932823,0.23513887607271386,0.0035618713666143768,0.5744578757958845,0.5304789148288271,0.04397896096705731,0.1868413767647873,0.1868413767647873,0.0
OH,Shelby,0.26408598538920147,0.2618607775631875,0.002225207826013939,0.5659375262406583,0.5394659501217567,0.02647157611890167,0.16997648837014023,0.16964060794357208,0.00033588042656814175
OH,Stark,0.23182014090119296,0.22389682064237715,0.007923320258815812,0.5696523009614786,0.5169295575355574,0.052722743425921155,0.1985275581373285,0.19761405867539866,0.0009134994619298422
OH,Summit,0.2216873080129481,0.21535220470607674,0.006335103306871353,0.5909952909190593,0.5429093408037733,0.04808595011528611,0.18731740106799252,0.18685362794505322,0.00046377312293930767
OH,Trumbull,0.2216991853082747,0.20532453823192198,0.016374647076352725,0.5588340766406215,0.5069473556611731,0.05188672097944835,0.21946673805110384,0.21880003434534243,0.0006667037057614312
OH,Tuscarawas,0.24188639314038857,0.2243446387467682,0.017541754393620386,0.5651979447347464,0.49615455943796566,0.06904338529678074,0.192915662124865,0.192915662124865,0.0
OH,Union,0.27267403081227937,0.24786477736745352,0.024809253444825846,0.5975857749434674,0.5401584538547886,0.057427321088678845,0.1297401942442532,0.12622622785469098,0.0035139663895622183
OH,Van Wert,0.2432052318835484,0.2409549593896136,0.0022502724939348125,0.5648535564853556,0.5255089483492141,0.03934460813614148,0.19194121163109595,0.19194121163109595,0.0
OH,Warren,0.2612076583210604,0.2564738060172523,0.004733852303808121,0.5838880706921944,0.5535240900483905,0.03036398064380391,0.15490427098674522,0.15428150641699978,0.000622764569745424
OH,Washington,0.21379977266172404,0.18689242149194984,0.026907351169774187,0.5758783909879036,0.5223521028790526,0.053526288108850927,0.21032183635037238,0.21032183635037238,0.0
OH,Wayne,0.2526977484176668,0.178111921972815,0.0745858264448518,0.5639245322173417,0.47420710407083316,0.08971742814650849,0.18337771936499153,0.1824006502265417,0.0009770691384498322
OH,Williams,0.23329419001286136,0.22756248951518201,0.0057317004976793606,0.5667114018900632,0.5333277414304087,0.03338366045965442,0.19999440809707544,0.19999440809707544,0.0
OH,Wood,0.22573133237953183,0.22219262731728107,0.003538705062250769,0.6164195914888436,0.5786581839213418,0.03776140756750175,0.1578490761316246,0.1578490761316246,0.0
OH,Wyandot,0.24183554623806197,0.23731656184486374,0.004518984393198229,0.5641276496622408,0.5324481714418822,0.03167947822035872,0.19403680409969717,0.19403680409969717,0.0
OK,Adair,0.28959510601897454,0.26108144538337913,0.028513660635595416,0.5550313650266991,0.39146663901705636,0.1635647260096428,0.1553735289543263,0.14541966924153663,0.009953859712789673
OK,Beckham,0.2556927005745903,0.2529261545009576,0.002766546073632688,0.5844328580549053,0.4282826133219834,0.1561502447329219,0.15987444137050436,0.15987444137050436,0.0
OK,Bryan,0.25099798257286343,0.21026312400738292,0.040734858565480536,0.5732283126582822,0.4009314504013392,0.17229686225694296,0.17577370476885437,0.17416405545778427,0.001609649311070095
OK,Caddo,0.27147130599071084,0.24568999448949067,0.025781311501220185,0.5547508462567897,0.3555852948122491,0.19916555144454065,0.1737778477524994,0.1708651499645753,0.0029126977879241124
OK,Canadian,0.27686728327047666,0.26015098188595137,0.0167163013845253,0.5810032299294201,0.5052226636529054,0.0757805662765147,0.14212948680010326,0.14176430959471625,0.0003651772053869934
OK,Carter,0.26409837439249206,0.2472138428020781,0.016884531590413945,0.56848081112787,0.46528825205295793,0.10319255907491201,0.167420814479638,0.1668342550695492,0.0005865594100888219
OK,Cherokee,0.23364604462474645,0.1989731237322515,0.03467292089249493,0.5999197092630155,0.4330840094658553,0.16683569979716023,0.166434246112238,0.1619759972954699,0.004458248816768087
OK,Cleveland,0.23191396429394387,0.2224113797147505,0.009502584579193363,0.6233358439691432,0.5418399177336869,0.08149592623545637,0.1447501917369129,0.14450600661019455,0.0002441851267183239
OK,Comanche,0.2803499314671548,0.25762830360510364,0.022721627862051202,0.5753263359305288,0.4524179675641863,0.12290836836634256,0.14432373260231632,0.1426587064310486,0.0016650261712677196
OK,Creek,0.24637864064055642,0.2294532553671841,0.016925385273372315,0.5719013363622341,0.45670494860684585,0.11519638775538822,0.1817200229972095,0.18104693393911347,0.0006730890580959993
OK,Custer,0.2657312310140315,0.26392304354115437,0.0018081874728771879,0.5962679010559815,0.540901200636482,0.055366700419499496,0.13800086792998698,0.13800086792998698,0.0
OK,Delaware,0.21582079276089308,0.19737877446641094,0.018442018294482148,0.5350398347595161,0.40997836136520116,0.12506147339431495,0.24913937247959084,0.24800826202419593,0.001131110455394905
OK,Garfield,0.28112961039831164,0.27144819269036213,0.009681417707949483,0.5411376503299722,0.42279990620079727,0.1183377441291749,0.17773273927171618,0.1764262503768718,0.0013064888948443939
OK,Garvin,0.2710880909728172,0.22996339278760028,0.04112469818521692,0.5521068619051328,0.4408443025157723,0.11126255938936054,0.17680504712205,0.17680504712205,0.0
OK,Grady,0.2483943949788352,0.23611516566924537,0.01227922930958984,0.5808823529411765,0.463472485768501,0.11740986717267553,0.1707232520799883,0.1707232520799883,0.0
