State,County,year,Total Population of Children <72 Months of Age,Number of Children Tested <72 Months of Age,Number of Children with Confirmed BLLs ³5 µg/dL,Percent of Children with Confirmed BLLs ³5 µg/dL,Number of Children with Confirmed BLLs ³10 µg/dL,Percent of Children with Confirmed BLLs ³10 µg/dL,Number of Children with Confirmed BLLs 5-9 µg/dL,Number of Children with Confirmed BLLs 10-14 µg/dL,Number of Children with Confirmed BLLs 15-19 µg/dL,Number of Children with Confirmed BLLs 20-24 µg/dL,Number of Children with Confirmed BLLs 25-44 µg/dL,Number of Children with Confirmed BLLs ³45 µg/dL,Built 2020 or later,Built 2010 to 2019,Built 2000 to 2009,Built 1990 to 1999,Built 1980 to 1989,Built 1970 to 1979,Built 1960 to 1969,Built 1950 to 1959,Built 1940 to 1949,Built 1939 or earlier,Complete plumbing facilities,Lacking complete plumbing facilities,"Less than $10,000","$10,000 to $14,999","$15,000 to $19,999","$20,000 to $24,999","$25,000 to $29,999","$30,000 to $34,999","$35,000 to $39,999","$40,000 to $49,999","$50,000 to $59,999","$60,000 to $69,999","$70,000 to $79,999","$80,000 to $89,999","$90,000 to $99,999","$100,000 to $124,999","$125,000 to $149,999","$150,000 to $174,999","$175,000 to $199,999","$200,000 to $249,999","$250,000 to $299,999","$300,000 to $399,999","$400,000 to $499,999","$500,000 to $749,999","$750,000 to $999,999","$1,000,000 to $1,499,999","$1,500,000 to $1,999,999","$2,000,000 or more",Total Owner occupied,Total Renter occupied,Under 19 years:,Under 19 years With health insurance coverage,Under 19 years No health insurance coverage,19 to 64 years:,19 to 64 years With health insurance coverage,19 to 64 years No health insurance coverage,65 years and over:,65 years and over With health insurance coverage,65 years and over No health insurance coverage,"Agriculture, forestry, fishing and hunting, and mining",Construction,Manufacturing,Wholesale trade,Retail trade,"Transportation and warehousing, and utilities",Information,"Finance and insurance, and real estate and rental and leasing","Professional, scientific, and management, and administrative and waste management services","Educational services, and  health care and social assistance","Arts, entertainment, and recreation, and accommodation and food services","Other services, except public administration",Public administration,"Management, business, science, and arts occupations",Service occupations,Sales and office occupations,"Natural resources, construction, and maintenance occupations","Production, transportation, and material moving occupations",Income in the past 12 months below poverty level:,Income in the past 12 months below poverty level Under 18 years,Income in the past 12 months below poverty level 18 to 64 years,Income in the past 12 months below poverty level 65 years and over,Income in the past 12 months at or above poverty level:,Income in the past 12 months at or above poverty level Under 18 years,Income in the past 12 months at or above poverty level 18 to 64 years,Income in the past 12 months at or above poverty level 65 years and over
MS,Washington,2021.0,3462.0,173,SD,SD,0,0.00%,SD,0,0,0,0,0,0.0,0.011965486008485484,0.05486961910664061,0.11812937979692044,0.12933212566143873,0.22872670067216475,0.21599847451971207,0.14453925728178482,0.055394002955618055,0.04104495399723507,0.9968347145488029,0.0031652854511970536,0.049099836333878884,0.024652209492635024,0.0220949263502455,0.026698036006546647,0.02301554828150573,0.038972995090016366,0.014320785597381341,0.07937806873977087,0.07375204582651392,0.08377659574468085,0.06065875613747954,0.07017184942716857,0.045110474631751225,0.0786620294599018,0.05257774140752864,0.05585106382978723,0.05196399345335515,0.05533960720130933,0.02731178396072013,0.02229950900163666,0.01421849427168576,0.026902618657937808,0.002148117839607201,0.0,0.0,0.0010229132569558102,,,0.26670085310708125,0.2589855950771526,0.007715258029928675,0.5603002191040045,0.44186751200410235,0.1184327070999021,0.17299892778891426,0.17299892778891426,0.0,0.03197747183979975,0.008823529411764706,0.1304755944931164,0.025344180225281603,0.15932415519399248,0.048247809762202755,0.006821026282853567,0.027909887359198998,0.05143929912390488,0.2694618272841051,0.08961201501877347,0.07571964956195244,0.07484355444305382,0.3500625782227785,0.16846057571964956,0.2088235294117647,0.06013767209011264,0.2125156445556946,0.255680217819923,0.09273777110130504,0.1328513754577035,0.030091071260914468,0.744319782180077,0.16411604544174255,0.43608581353863485,0.14411792319969957
MS,Wayne,2021.0,1627.0,87,SD,SD,SD,SD,0,0,0,0,SD,0,0.0,0.1051992493652721,0.10199801302572027,0.18798984435368143,0.12584170438238215,0.2069764874710233,0.1155756706038194,0.07197262390992383,0.06314162711116017,0.021304779777017332,0.9946794360202181,0.005320563979781857,0.08043543997580889,0.037345025703054126,0.019352887813728455,0.025249470819473843,0.019201693377683703,0.016026610220743878,0.008466888418506199,0.014363471424251588,0.048835802842455395,0.14408829755065014,0.09086785606289688,0.05019655276685818,0.01194436044753553,0.07574841245842152,0.0511037193831267,0.07998185666767463,0.051557302691260964,0.046567886301784094,0.054429996976111276,0.04974296945872392,0.015421832476564862,0.0,0.009071666162685213,0.0,0.0,0.0,,,0.21542215218827834,0.2085091241803487,0.00691302800792965,0.637371016113455,0.551008997102628,0.08636201901082702,0.14720683169826665,0.14720683169826665,0.0,,,,,,,,,,,,,,0.2744544566279449,0.17544240581912932,0.1047660406036261,0.11877103463250462,0.32656606231679514,0.20667920500177908,0.06277639404259645,0.12809434249987292,0.015808468459309714,0.793320794998221,0.1526457581456819,0.5092766736135821,0.13139836323895696
MS,Webster,2021.0,712.0,36,SD,SD,0,0.00%,SD,0,0,0,0,0,0.0015895092390224518,0.0917941585535466,0.09159546989866879,0.14226107689250944,0.14802304788396584,0.20822571031194118,0.13371746473276375,0.05543413471090801,0.05384462547188556,0.0735148023047884,0.9969550875412332,0.0030449124587668104,0.028607755880483154,0.020343293070565798,0.013350286077558804,0.004767959313413859,0.007946598855689765,0.03560076287349015,0.0,0.016846789574062302,0.07247298156389065,0.11729179910998093,0.08773045136681501,0.11443102352193261,0.07024793388429752,0.06325492689129053,0.07247298156389065,0.1115702479338843,0.06961220597584233,0.05340114431023522,0.020025429116338207,0.018753973299427844,0.0006357279084551812,0.0003178639542275906,0.0003178639542275906,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Wilkinson,2021.0,545.0,65,0,0.00%,0,0.00%,0,0,0,0,0,0,0.0,0.09220779220779221,0.09523809523809523,0.08268398268398268,0.25692640692640695,0.23787878787878788,0.08203463203463203,0.03982683982683983,0.05735930735930736,0.05584415584415584,1.0,0.0,0.07878554957724827,0.023059185242121444,0.018447348193697154,0.0034588777863182167,0.03727901614142967,0.024596464258262875,0.01960030745580323,0.03574173712528824,0.09377401998462721,0.17947732513451192,0.11837048424289008,0.054573405073020755,0.01960030745580323,0.07455803228285934,0.05918524212144504,0.015372790161414296,0.06110684089162183,0.04073789392774789,0.012298232129131437,0.018831667947732514,0.011145272867025366,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Winston,2021.0,1157.0,123,SD,SD,SD,SD,0,0,SD,0,0,0,0.001700060716454159,0.05658773527625987,0.12738312082574377,0.13806921675774134,0.12884031572556162,0.24359441408621738,0.1509411050394657,0.05549483910139648,0.047844565877352765,0.04954462659380692,0.9967840958924133,0.00321590410758661,0.035287081339712915,0.03907496012759171,0.0017942583732057417,0.02711323763955343,0.008373205741626795,0.01814194577352472,0.003987240829346092,0.03967304625199362,0.0990829346092504,0.04984051036682616,0.05083732057416268,0.06758373205741627,0.051036682615629984,0.12440191387559808,0.07057416267942583,0.06000797448165869,0.05562200956937799,0.08253588516746412,0.03927432216905901,0.028708133971291867,0.023923444976076555,0.016148325358851676,0.004186602870813397,0.0,0.0,0.0027910685805422647,,,0.24708400214018192,0.24285714285714285,0.004226859283039059,0.5578919208132691,0.511449973247726,0.04644194756554307,0.19502407704654895,0.19502407704654895,0.0,0.026523297491039426,0.08124253285543608,0.25292712066905615,0.02138590203106332,0.06917562724014337,0.01099163679808841,0.031541218637992835,0.022461170848267622,0.0885304659498208,0.23524492234169653,0.08064516129032258,0.014695340501792114,0.06463560334528076,0.3783751493428913,0.16857825567502988,0.17383512544802868,0.06296296296296296,0.2162485065710872,0.2150810810810811,0.0732972972972973,0.10086486486486486,0.04091891891891892,0.784918918918919,0.15778378378378377,0.47102702702702703,0.1561081081081081
MS,Yalobusha,2021.0,870.0,106,SD,SD,SD,SD,SD,SD,0,0,0,0,0.0,0.0982352022489458,0.10307668280493519,0.14477588630329533,0.18022801811650788,0.19990629392472278,0.09729814149617366,0.05981571138528815,0.027643292206778074,0.08902077151335312,0.9884291037458325,0.011570896254167485,0.01950254381006218,0.035613340870548335,0.030525720746184284,0.03617863199547767,0.021763708309779535,0.011588468061051441,0.009044657998869417,0.06613906161673262,0.046636517806670434,0.08846806105144149,0.10288298473713962,0.08055398530243076,0.03646127755794234,0.09129451667608819,0.07292255511588468,0.05200678349349915,0.03137365743357829,0.06585641605426795,0.04381006218202374,0.023742227247032222,0.00395703787450537,0.02459016393442623,0.0022611644997173543,0.0,0.0,0.002826455624646693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS,Yazoo,2021.0,1836.0,284,6,2.10%,SD,SD,SD,SD,0,0,0,0,0.0,0.1078167115902965,0.0963611859838275,0.1729880631497882,0.17674239507123604,0.13053523296110897,0.12475933769734308,0.10646900269541779,0.021659607239122063,0.06266846361185983,0.9935222672064777,0.006477732793522267,0.05226676657924316,0.035593855376545525,0.012551517422255526,0.04083926564256276,0.024166354439865118,0.01611090295991008,0.015174222555264143,0.04926938928437617,0.055264143874110154,0.03990258523791682,0.02716373173473211,0.06163357062570251,0.021356313225927313,0.1335706257025103,0.07437242412888723,0.03521918321468715,0.02341701011614837,0.07830648182840015,0.13319595354065192,0.014986886474334956,0.011802173098538779,0.02454102660172349,0.007680779318096666,0.0067440989134507304,0.0024353690520794303,0.0024353690520794303,,,0.2836634321414329,0.2667375603704196,0.01692587177101334,0.5447294962116177,0.4618724799503744,0.0828570162612433,0.17160707164694936,0.16850547210775843,0.0031015995391909254,0.03202247191011236,0.07786516853932585,0.1050561797752809,0.005730337078651685,0.15887640449438203,0.061348314606741575,0.08112359550561797,0.04269662921348315,0.11089887640449438,0.16707865168539326,0.02404494382022472,0.07842696629213483,0.054831460674157305,0.2797752808988764,0.17696629213483145,0.24337078651685393,0.18280898876404494,0.11707865168539326,0.21604856218707075,0.09025654659045594,0.10558731002702823,0.0202047055695866,0.7839514378129292,0.1801586246621472,0.4523904470734193,0.15140236607736277
MO,Adair,2021.0,1585.0,235,SD,SD,0,0.00%,SD,0,0,0,0,0,0.0,0.06140273489192766,0.09325099250110278,0.1141596823996471,0.10992501102779004,0.17044552271724747,0.11857079841199823,0.08663431848257609,0.04702249669166299,0.19858844287604763,0.9908443540183113,0.009155645981688708,0.033651250674824544,0.011157099154219903,0.011696958790714414,0.010977145942055065,0.008097894547417672,0.010257333093395717,0.002879251394637394,0.020514666186791434,0.022854057944934315,0.03527082958430808,0.04858736728450603,0.06838222062263812,0.046967788375022496,0.15817887349289184,0.09645492172035271,0.09699478135684722,0.05236638473996761,0.09717473456901206,0.07378081698758322,0.038330034191110314,0.027892747885549758,0.006838222062263811,0.007917941335252834,0.009897426669066043,0.002339391758142883,0.0005398596364945115,,,0.2339110897127267,0.2302198683999358,0.003691221312790884,0.6229337185042529,0.554525758305248,0.06840796019900497,0.14315519178302039,0.14315519178302039,0.0,0.016067956196909223,0.10428819977484392,0.03940231296694299,0.06273666973697677,0.08525227714665848,0.026097635861221984,0.029782007982806263,0.032033568723774435,0.04758980657046362,0.35298331798178284,0.14829597789376728,0.045440589499539455,0.010029679664312762,0.44294340395046566,0.12414287176338143,0.16252174802988434,0.1751100194452973,0.09528195681097124,0.2607627118644068,0.039364406779661014,0.20165254237288135,0.019745762711864408,0.7392372881355932,0.16224576271186442,0.44555084745762713,0.1314406779661017
MO,Andrew,2021.0,1206.0,208,SD,SD,0,0.00%,SD,0,0,0,0,0,0.0,0.054958183990442055,0.12345679012345678,0.15173237753882915,0.14589141112438603,0.1669985397583964,0.07354307712730652,0.08509226071950086,0.04513474047524227,0.15319261914243992,0.9992732558139535,0.0007267441860465116,0.015816896166728694,0.009676218831410495,0.00297729810197246,0.006885001860811314,0.0018608113137327876,0.014142165984369185,0.008001488649050986,0.03107554893933755,0.02084108671380722,0.023074060290286566,0.054707852623743954,0.04540379605508001,0.021585411239300335,0.12020841086713807,0.09304056568663938,0.12299962783773725,0.046706363974692966,0.11760327502791217,0.07257164123557872,0.10011164867882397,0.017491626349088202,0.030145143282471157,0.006326758466691477,0.015630815035355416,0.0005582433941198362,0.0005582433941198362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Atchison,2021.0,300.0,32,SD,SD,SD,SD,SD,SD,0,SD,0,0,0.0,0.006526468455402465,0.03988397389412618,0.05293691080493111,0.07904278462654098,0.1316171138506164,0.16823785351704135,0.12762871646120377,0.09282088469905729,0.3013052936910805,0.997893850042123,0.0021061499578770007,0.030102347983142687,0.015051173991571343,0.001806140878988561,0.015653220951234198,0.028898254063816978,0.039735099337748346,0.01625526791089705,0.03913305237808549,0.10836845273931367,0.09391932570740517,0.054184226369656835,0.07706201083684527,0.051173991571342566,0.14208308248043347,0.037928958458759786,0.09151113786875377,0.030102347983142687,0.045755568934376885,0.015051173991571343,0.04515352197471403,0.006622516556291391,0.009030704394942806,0.0,0.0030102347983142685,0.002408187838651415,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Audrain,2021.0,1848.0,293,SD,SD,SD,SD,0,SD,SD,0,SD,0,0.0008512248179324695,0.04331788517923012,0.05845077083136291,0.1171852832687033,0.08256880733944955,0.190201456540244,0.14537028279580064,0.15236924240991204,0.06582805258677764,0.14385699423058734,0.9952391496899912,0.004760850310008858,0.01863932898415657,0.008853681267474371,0.02127990059024542,0.042404473438956196,0.011804908356632494,0.02190121155638397,0.015066790928859894,0.052500776638707676,0.04737496116806462,0.07579993786890339,0.0754892823858341,0.07253805529667598,0.060267163715439574,0.1036036036036036,0.05436470953712333,0.09071140105622864,0.04473438956197577,0.06834420627524075,0.02671637154395775,0.030599565082323702,0.02127990059024542,0.017086051568810188,0.0,0.008232370301335818,0.0015532774153463808,0.008853681267474371,,,0.25026915113871634,0.2356935817805383,0.014575569358178053,0.5662111801242236,0.48265010351966875,0.08356107660455486,0.18351966873706005,0.18351966873706005,0.0,0.027762803234501348,0.019676549865229112,0.2261455525606469,0.023809523809523808,0.13468104222821203,0.023809523809523808,0.007996406109613656,0.0522911051212938,0.08652291105121294,0.27412398921832887,0.009344115004492363,0.05543575920934411,0.05840071877807727,0.28823000898472595,0.1523809523809524,0.23917340521114105,0.05345911949685535,0.26675651392632527,0.16082815734989647,0.052505175983436854,0.09229813664596273,0.016024844720496895,0.8391718426501035,0.17995859213250517,0.4917184265010352,0.16749482401656315
MO,Barry,2021.0,2560.0,334,SD,SD,SD,SD,SD,SD,0,0,0,0,0.0002932551319648094,0.04803519061583578,0.176891495601173,0.15395894428152493,0.12486803519061583,0.19665689149560117,0.09970674486803519,0.05659824046920821,0.03894428152492669,0.10404692082111437,0.9820191599115696,0.01798084008843036,0.026066591996741675,0.00468384074941452,0.0034619692495672537,0.012116892373485389,0.005905712249261786,0.016087974747989002,0.0042765502494654314,0.026066591996741675,0.04042358211994705,0.040016291619997965,0.04744934324406883,0.07504327461561959,0.03268506262091437,0.09296405661337949,0.0885856837389268,0.10487730373689033,0.048467569493941556,0.09897159148762855,0.05427145911821607,0.08797474798900316,0.0314631911210671,0.03665614499541798,0.007738519499032685,0.011607779248549027,0.0,0.0021382751247327157,,,0.2521079013704981,0.24770376379914816,0.004404137571349926,0.5345521977225973,0.4032973082606554,0.1312548894619419,0.21333990090690463,0.21131167965694087,0.0020282212499637816,0.0580713905167821,0.1421816728822589,0.20238412360149174,0.030367607884922748,0.11847362812999468,0.051478423015450185,0.0,0.04322056473095365,0.08883857218966436,0.13945125199786895,0.06433137986148109,0.04794885455514118,0.01325253063399041,0.24180873734683006,0.1604954714970698,0.1866675546084177,0.18387053809270112,0.22715769845498135,0.25243987452073896,0.09962820959683978,0.12202277216219357,0.03078889276170559,0.7475601254792611,0.1255663994423144,0.438915998605786,0.1830777274311607
MO,Barton,2021.0,814.0,101,SD,SD,SD,SD,0,0,SD,0,0,0,0.000375234521575985,0.04352720450281426,0.10281425891181989,0.11181988742964352,0.1099437148217636,0.1701688555347092,0.11932457786116323,0.07317073170731707,0.06585365853658537,0.20300187617260787,0.9940291906236178,0.005970809376382132,0.019393181107288084,0.030966531122927746,0.013450109477635284,0.014075695964967157,0.02877697841726619,0.015326868939630905,0.04598060681889271,0.05630278385986863,0.0356584297779168,0.058492336565530184,0.051923678448545514,0.07381920550516109,0.05755395683453238,0.06944010009383797,0.07100406631216766,0.08633093525179857,0.0509852987175477,0.08195182984047544,0.05317485142320926,0.036596809508914606,0.02877697841726619,0.014701282452299031,0.0006255864873318737,0.004066312167657179,0.0006255864873318737,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Bates,2021.0,1152.0,90,SD,SD,SD,SD,SD,0,0,SD,0,0,0.0009611423863792394,0.021419744610737333,0.1454071124536592,0.17602636276259784,0.07428257586159549,0.14389674584649184,0.11465055608952354,0.08018673623506796,0.031717698750514896,0.21145132500343264,0.9971590909090909,0.002840909090909091,0.04119935912108034,0.02929732204165713,0.010528725108720532,0.026550698100251773,0.018997482261387044,0.015106431677729458,0.00686655985351339,0.03501945525291829,0.04303044174868391,0.043717097734035246,0.040512703135729,0.03959716182192721,0.037079423208972305,0.10116731517509728,0.07850766765850309,0.11673151750972763,0.038452735179674985,0.09224078736552987,0.06889448386358435,0.06363012130922407,0.029068436713206684,0.017166399633783476,0.0022888532845044634,0.0022888532845044634,0.000686655985351339,0.001373311970702678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Benton,2021.0,1069.0,112,SD,SD,SD,SD,0,0,SD,0,0,0,0.002419709634843819,0.0354157501099868,0.18785745710514737,0.19841619005719313,0.1582343452119079,0.13616366036075672,0.12362516498020237,0.06899838686024344,0.03152954978735885,0.057339785892359586,0.9964516537827905,0.003548346217209479,0.0327182508916111,0.008063265622577144,0.012560086835168243,0.02356954566599473,0.005737323616064506,0.015196154442549233,0.01891766165296945,0.029151806481625058,0.02527523647077066,0.0468289657311211,0.03674988370289967,0.055667545355869125,0.040006202512017364,0.13226856877035198,0.07117382539928671,0.12885718716080014,0.050240347340672974,0.09396805706311057,0.05985424096759188,0.054271980151961545,0.03194293688944022,0.02232904326252132,0.0024810048069468134,0.0021708792060784617,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Bollinger,2021.0,793.0,139,SD,SD,SD,SD,SD,SD,0,0,0,0,0.0,0.021417445482866043,0.1308411214953271,0.21008566978193147,0.1185747663551402,0.16802959501557632,0.09170560747663552,0.10007788161993769,0.045171339563862926,0.11409657320872274,0.9952317880794702,0.004768211920529801,0.016878980891719745,0.019426751592356687,0.005095541401273885,0.01019108280254777,0.0025477707006369425,0.012420382165605096,0.0070063694267515925,0.027388535031847135,0.045859872611464965,0.04936305732484077,0.10063694267515924,0.06687898089171974,0.055414012738853505,0.12261146496815287,0.07006369426751592,0.0840764331210191,0.055414012738853505,0.07261146496815286,0.06082802547770701,0.08439490445859872,0.006687898089171975,0.024203821656050957,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Boone,2021.0,12520.0,1809,SD,SD,SD,SD,SD,0,0,SD,0,0,0.0005296610169491525,0.13201170298627926,0.19031224778046812,0.18504085956416466,0.13526533494753834,0.15052461662631153,0.09309422921711057,0.040191182405165456,0.022144874899112186,0.05088529055690073,0.9969225719092364,0.0030774280907636124,0.011760831726019664,0.007738627275720939,0.007432845650844427,0.007032977372159759,0.003998682786846686,0.0030578162487651128,0.0030107729218610342,0.004022204450298725,0.010184880274733028,0.0053158959401608885,0.016770946041304042,0.015289081243825563,0.020440325539822175,0.0752928447099779,0.08390177353342429,0.13270922519640588,0.08016182904455003,0.1502328644681752,0.10163710777626193,0.138166251117279,0.05774568377475655,0.043044644117231974,0.010984616832102367,0.007973843910241332,0.0011996048360540057,0.0008938232111774945,0.5900367823444747,0.40996321765552535,0.23752001085334418,0.2294722561389228,0.00804775471442138,0.630758377425044,0.5620729887396554,0.06868538868538869,0.13172161172161173,0.131005291005291,0.0007163207163207163,0.020010570057720806,0.056974683675478505,0.05125441714421911,0.012352459610980424,0.08988694183359414,0.046135193110809436,0.016352501062187174,0.07588679675437052,0.10534824195069378,0.34752691737738217,0.09362791324262427,0.03582420543218064,0.048819158747759044,0.5022124581601882,0.18349412947284427,0.17115203266355092,0.054456522865521925,0.08868485683789469,0.18020269963186838,0.029967504431213925,0.1372199245557424,0.013015270644912057,0.8197973003681316,0.18518497477616688,0.5097316275053402,0.12488069808662455
MO,Buchanan,2021.0,6416.0,1073,59,5.50%,19,1.80%,40,8,6,SD,SD,SD,0.0006259780907668231,0.032316118935837246,0.07501304121022431,0.07506520605112155,0.09499217527386541,0.137584767866458,0.12076160667709963,0.10834637454355764,0.07629107981220658,0.2790036515388628,0.9972625815961255,0.0027374184038745,0.011159538292063797,0.010297428037741271,0.012596388715934671,0.015278509507160304,0.008908472627999426,0.011830068489870204,0.00977058288232195,0.023899612050385554,0.02825805833612721,0.04545236840844868,0.05014607979309354,0.06302983859380239,0.053738205852770726,0.13803343071986207,0.08860577613870396,0.11006274246850903,0.06738828487954404,0.08520523013554289,0.04842185928444849,0.05867139230806073,0.03232913453709469,0.016954835001676327,0.0059389817519996165,0.00402318118683845,0.0,0.0,0.623687526249475,0.376312473750525,0.24919501952766318,0.22916539134906158,0.0200296281786016,0.5864175614294984,0.4827066932748932,0.10371086815460523,0.16438741904283843,0.16438741904283843,0.0,0.0052145058070632855,0.03884543467383003,0.19354244028337417,0.03215611914355693,0.1258592083432093,0.05272444760475099,0.008085117589739538,0.05203971451897501,0.06673513997524426,0.27534170814569014,0.07974506860498802,0.04448131468752469,0.025229780622053673,0.3586947933949593,0.145663796054884,0.21192489004766796,0.06123093940112191,0.22248558110136682,0.20643215331910034,0.06397398341691078,0.1265453552455191,0.015912814656670472,0.7935678466808996,0.16697284146765304,0.47584529070056103,0.15074971451268557
MO,Butler,2021.0,3154.0,432,SD,SD,0,0.00%,SD,0,0,0,0,0,0.0021161290322580647,0.06064516129032258,0.14193548387096774,0.13465806451612902,0.16464516129032258,0.21192258064516128,0.10116129032258064,0.07292903225806452,0.03612903225806452,0.07385806451612903,0.9938868442392864,0.006113155760713617,0.019821699544764794,0.01470030349013657,0.02949544764795144,0.017924886191198787,0.010716995447647952,0.021813353566009105,0.016407435508345978,0.022287556904400607,0.03395295902883156,0.06980273141122914,0.039264036418816387,0.06439681335356601,0.03698786039453718,0.15060698027314112,0.11617981790591805,0.10062594840667678,0.05709408194233687,0.07056145675265554,0.03404779969650986,0.04571320182094082,0.01043247344461305,0.005311077389984826,0.004647192716236722,0.003509104704097117,0.0,0.0036987860394537176,,,0.25350143432249356,0.2190535882168599,0.03444784610563363,0.5551430706554492,0.4360099317792831,0.11913313887616614,0.19135549502205723,0.19135549502205723,0.0,0.03851321092700403,0.05676220331392745,0.14515226153157187,0.0065494849977608596,0.17235781459919391,0.05961710703090013,0.0159538737124944,0.054858934169279,0.06555082848186296,0.21764442454097627,0.08172861621137484,0.0380653828929691,0.04724585759068518,0.28946484549932827,0.14940662785490372,0.2323667711598746,0.12152933273622929,0.20723242274966414,0.2033032233066137,0.06698471895962996,0.1178165790812002,0.018501925265783547,0.7966967766933863,0.17317705180054732,0.4497856779599448,0.17373404693289418
MO,Caldwell,2021.0,640.0,96,SD,SD,SD,SD,0,SD,0,0,0,0,0.005835667600373483,0.02661064425770308,0.12815126050420167,0.12955182072829133,0.06022408963585434,0.16596638655462184,0.07913165266106442,0.0842670401493931,0.07469654528478058,0.24556489262371614,0.9876325088339223,0.012367491166077738,0.028755202421490732,0.006053726825576996,0.007188800605372683,0.03556564510026485,0.02080968596292092,0.007567158531971245,0.007188800605372683,0.05183503594400303,0.06129398410896708,0.040484298146046156,0.0541051835035944,0.06432084752175558,0.048051456678017405,0.1142640938327658,0.0510783200908059,0.07945516458569807,0.04691638289822172,0.10367007188800606,0.06961785849413545,0.03821415058645478,0.044646235338630345,0.01021566401816118,0.0022701475595913734,0.00037835792659856227,0.0,0.006053726825576996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO,Callaway,2021.0,2995.0,396,SD,SD,SD,SD,SD,SD,0,0,0,0,0.005869682283252558,0.0683898761443188,0.19063004846526657,0.2025848142164782,0.11346257404415724,0.15729671513193322,0.08745288099084544,0.05492730210016155,0.019547657512116318,0.0998384491114701,0.9948147211331732,0.005185278866826863,0.020815917070723958,0.0030095301788998496,0.003761912723624812,0.013960876107674302,0.0058518642367497075,0.007105835144624644,0.001337568968399933,0.009362982778799532,0.04932285570974754,0.04113024577829794,0.017806386891824108,0.03059689015214847,0.041464638020397925,0.10742350777461963,0.08928272864069553,0.11569971576659421,0.08568801203812071,0.12949339575321853,0.09571977930112022,0.08719277712757063,0.02482862397592376,0.011870924594549406,0.007273031265674636,0.0,0.0,0.0,,,0.240142776096823,0.2244232223903177,0.015719553706505296,0.5897551059001512,0.49357034795763993,0.09618475794251134,0.17010211800302572,0.17010211800302572,0.0,0.015060961032751613,0.06373416208462826,0.19249342577097778,0.015060961032751613,0.1302414535022711,0.07879512311737986,0.022567535261773845,0.044656944776476214,0.08075543868037294,0.16877838871623238,0.05326320822376285,0.05756633994740617,0.0770260578532154,0.3343533349270858,0.12981114032990676,0.21501314845804448,0.10724360506813292,0.21357877121683003,0.07197319217133699,0.015249380797435774,0.0501918313826429,0.006531979991258317,0.928026807828663,0.21162158224467,0.5482006701957166,0.16820455538827644
MO,Camden,2021.0,2395.0,196,SD,SD,SD,SD,SD,SD,0,0,0,0,0.0021916013804569616,0.03226944101569388,0.16913116860216137,0.1719525404942439,0.30125702194120463,0.21462579036199209,0.05635186538025543,0.028616772048265612,0.008967932085548027,0.0146358666901781,0.9975333004440059,0.00246669955599408,0.007264285179360444,0.01550213435183105,0.0053920467310716695,0.008762075937991463,0.00471804088968771,0.009735639931101625,0.002096907062083427,0.005017599041413914,0.018722384482887742,0.014303901744926234,0.028308245338126262,0.019321500786340148,0.008687186400059912,0.05684115929004718,0.08118025911780125,0.08769564891784618,0.0740657530143039,0.12266906313188047,0.12656331910432111,0.1413914476147682,0.06006140942110387,0.06852392720736913,0.024413989365685614,0.006964727027634239,0.0005991163034524077,0.0011982326069048155,,,0.19615698148363805,0.18187958541982066,0.014277396063817399,0.5187842086875509,0.40009316408524515,0.11869104460230581,0.285058809828811,0.285058809828811,0.0,0.003333542990125165,0.10157871564249324,0.08761557330649726,0.004214101515818605,0.23787659601232783,0.025913579470406945,0.004402792628467199,0.12315239952198251,0.05773948047046984,0.20686835650040883,0.09245864519781118,0.0296245046858293,0.025221712057362098,0.32108937669035786,0.15548147682244165,0.3029121328385433,0.09899993710296245,0.1215170765456947,0.14503318970536858,0.03798765575870502,0.0820542680796553,0.02499126586700827,0.8549668102946314,0.15604984278560616,0.43884942354722256,0.2600675439618027
