State,County,Income in the past 12 months below poverty level:,Income in the past 12 months below poverty level Under 18 years,Income in the past 12 months below poverty level 18 to 64 years,Income in the past 12 months below poverty level 65 years and over,Income in the past 12 months at or above poverty level:,Income in the past 12 months at or above poverty level Under 18 years,Income in the past 12 months at or above poverty level 18 to 64 years,Income in the past 12 months at or above poverty level 65 years and over
NC,Ashe,0.10528515521106425,0.012576465671188116,0.0662259204377066,0.026482769102169536,0.8947148447889357,0.15251339336600936,0.49371176716440596,0.24848968425852047
NC,Beaufort,0.22333794228982026,0.07670512500850013,0.13176326586123263,0.014869551420087494,0.7766620577101797,0.12580184509372805,0.4204501666024435,0.23041004601400822
NC,Bladen,0.22885928961748633,0.0801571038251366,0.10324453551912569,0.04545765027322404,0.7711407103825136,0.12725409836065574,0.4605191256830601,0.18336748633879782
NC,Brunswick,0.08681698945135904,0.017462465814589496,0.05501758106825919,0.014336942568510353,0.9131830105486409,0.12251632527766926,0.46739828096221464,0.32326840430875703
NC,Buncombe,0.10850062462965689,0.027227059485124,0.05835286480447771,0.022920700340055177,0.8914993753703431,0.15245870084579763,0.5493381944994848,0.18970248002506068
NC,Burke,0.1377491689474117,0.03202048559313075,0.08506689532848602,0.020661788025794933,0.8622508310525883,0.15159808769807243,0.5172729728777324,0.1933797704767834
NC,Cabarrus,0.09926491389177826,0.0369806196658383,0.049615048157062094,0.012669246068877872,0.9007350861082217,0.21622586162624202,0.5621515522111338,0.12235767227084593
NC,Caldwell,0.14707510378663982,0.040218895458548246,0.07848786010818971,0.028368348219901876,0.8529248962133602,0.16170587495282426,0.5141653038118003,0.1770537174487357
NC,Carteret,0.1143718414753081,0.027972337973224577,0.06921417383337766,0.017185329668705854,0.8856281585246919,0.139359281260159,0.49660135354789137,0.24966752371664155
NC,Caswell,0.2693576468432145,0.07303216347475489,0.16714010812792082,0.029185375240538807,0.7306423531567855,0.15188307523137543,0.39539998167323376,0.1833592962521763
NC,Catawba,0.14066581483323157,0.039528428367312254,0.08136687794653591,0.019770508519383407,0.8593341851667684,0.18013759417899833,0.5113896004985113,0.1678069904892587
NC,Chatham,0.15865229040734172,0.04509623723416648,0.08963589059891013,0.023920162574265116,0.8413477095926583,0.14911270176165267,0.46551121581215943,0.22672379201884618
NC,Cherokee,0.08328783080339267,0.005460303592879764,0.04306359433584507,0.03476393287466783,0.9167121691966074,0.16981544173856067,0.5024571366167959,0.24443959084125078
NC,Cleveland,0.1831111381052163,0.0654337109133793,0.09856560073693907,0.019111826454897913,0.8168888618947837,0.15722716551773006,0.49120835737495827,0.16845333900209541
NC,Columbus,0.22863736494283016,0.08138046784852618,0.12180845484107836,0.025448442253225637,0.7713626350571698,0.13626350571698312,0.4558061470680793,0.1792929822721074
NC,Craven,0.10947710704358316,0.021324802013950806,0.07001625845701998,0.018136046572612367,0.8905228929564168,0.19965385220538104,0.503141553469345,0.1877274872816909
NC,Cumberland,0.15431184327972564,0.054366651529150156,0.08472102601042923,0.01522416574014626,0.8456881567202743,0.2044723531530403,0.5253010538843389,0.11591474968289513
NC,Currituck,0.07071875850803158,0.02174652872311462,0.030969234957800164,0.0180029948271168,0.9292812414919684,0.177477538796624,0.5960386604955078,0.15576504219983664
NC,Dare,0.05415516875398005,0.013983230736573976,0.024278284865209086,0.015893653152196985,0.9458448312460199,0.1495436213118234,0.5829707068562938,0.21333050307790277
NC,Davidson,0.1367184032852654,0.045107309597211785,0.07939785913359408,0.012213234554459546,0.8632815967147346,0.1733048515654124,0.5164707065805901,0.17350603856873198
NC,Davie,0.07030781300475333,0.023766671281554293,0.036942175458027596,0.009598966265171443,0.9296921869952467,0.1837648253265033,0.5344962850154599,0.2114310766532835
NC,Duplin,0.19104428151277908,0.0812725239219585,0.08373721055465805,0.026034547036162543,0.8089557184872209,0.16128163704900378,0.4777556853485771,0.16991839608964004
NC,Durham,0.1325433968549893,0.04034249800593894,0.07634450968521063,0.015856389163839746,0.8674566031450107,0.1642529718717266,0.5726302706477415,0.13057336062554256
NC,Edgecombe,0.2052413734848165,0.06062845799721248,0.1165265869831482,0.0280863285044558,0.7947586265151835,0.1454998521772184,0.4676056932888457,0.1816530810491194
NC,Forsyth,0.14217090217368072,0.04649795883471904,0.07948789193579413,0.016185051403167547,0.8578290978263193,0.18529185457498878,0.5191479470793169,0.1533892961720136
NC,Franklin,0.12383247536612146,0.040383874969697836,0.0636559385115576,0.019792661884866027,0.8761675246338785,0.17809117743522465,0.5468364538622784,0.15123989333637544
NC,Gaston,0.1531141906726687,0.0438403124130284,0.08603285814628457,0.023241020113355746,0.8468858093273313,0.17554237145873736,0.5307310694580041,0.14061236841058988
NC,Granville,0.15007770795324007,0.030069599297249814,0.086255828096493,0.033752280559497264,0.84992229204676,0.17854246908574903,0.52218055274005,0.14919927022096088
NC,Greene,0.23142308746915272,0.08034000548395942,0.11642445845900741,0.03465862352618591,0.7685769125308473,0.18036742528105293,0.43443926514943787,0.15377022210035646
NC,Guilford,0.13171430818907215,0.03661800509958386,0.0757033032180331,0.019392999871455183,0.8682856918109279,0.1918329915064493,0.533543481722654,0.14290921858182454
NC,Halifax,0.28640931398585057,0.08215598376851006,0.16673394378465656,0.03751938643268393,0.7135906860141494,0.12583653784869023,0.4009008052008753,0.18685334296458392
NC,Harnett,0.128045556847877,0.044990408289654546,0.06966451671374409,0.013390631844478347,0.871954443152123,0.21448423787441656,0.5382611059921756,0.11920909928553086
NC,Haywood,0.13727266843569996,0.03045110348844735,0.07667788492654197,0.030143680020710634,0.8627273315643,0.13728884861821242,0.5062455504498091,0.21919293249627855
NC,Henderson,0.12476719306300298,0.04056687947747295,0.06593958714126075,0.01826072644426927,0.875232806936997,0.14311454534429438,0.4917575516073424,0.24036070998536024
NC,Hertford,0.2454912935323383,0.08328150912106136,0.12764303482587064,0.0345667495854063,0.7545087064676617,0.11142205638474295,0.45050787728026537,0.1925787728026534
NC,Hoke,0.16036032575291947,0.053607098955132146,0.08902504609711125,0.01772818070067609,0.8396396742470805,0.22070912722802705,0.52975184388445,0.08917870313460356
NC,Iredell,0.09331317080367352,0.02775157936888472,0.05220479369411616,0.013356797740672634,0.9066868291963265,0.1947141856041646,0.5618232687535236,0.1501493748386383
NC,Jackson,0.21029648926932143,0.04719017491626349,0.14782285076293264,0.015283463590125295,0.7897035107306786,0.12909068353802258,0.4464458503907704,0.21416697680188562
NC,Johnston,0.1260460717663223,0.042993772638866584,0.06197919454704423,0.02107310458041147,0.8739539282336777,0.2073541744731724,0.550554931035098,0.11604482272540728
NC,Lee,0.1748373238991724,0.05403057678943711,0.0951576220860446,0.025649125023690694,0.8251626761008276,0.18663528965822224,0.49748878640470023,0.1410386000379051
NC,Lenoir,0.22599016788795104,0.06878768203320657,0.1322326314813097,0.024969854373434745,0.774009832112049,0.14414247286893608,0.4448010388646693,0.18506632037844356
NC,Lincoln,0.06289927389489937,0.010046877971828464,0.04277195377093566,0.010080442152135242,0.9371007261051006,0.19760351752609615,0.5541110526845751,0.18538615589442947
NC,McDowell,0.12387206392211787,0.03515257272748146,0.07847909443666337,0.010240396757973044,0.8761279360778821,0.16467292723807775,0.5056138497922072,0.20584115904759717
NC,Macon,0.14187290608451314,0.02666702691019129,0.06319572030692748,0.05201015886739436,0.8581270939154869,0.14349400194531503,0.4669836809683346,0.24764941100183724
NC,Madison,0.12567619783616693,0.026951313755795982,0.04743044822256569,0.05129443585780526,0.8743238021638331,0.15678129829984544,0.5197063369397218,0.19783616692426584
NC,Martin,0.17841217526172934,0.03940480806514153,0.09330166731291198,0.04570569988367584,0.8215878247382706,0.18001163241566498,0.4575901512214036,0.183986041101202
NC,Mecklenburg,0.09933598937583002,0.031214823246695757,0.05826941666440813,0.009851749464726129,0.90066401062417,0.19779837565836428,0.5939398867116568,0.10892574825414894
NC,Montgomery,0.19273061697788796,0.08249030349074334,0.09200687752409133,0.0182334359630533,0.807269383022112,0.13443160462233597,0.49166300131952495,0.18117477708025112
NC,Moore,0.07334127773564837,0.016151429499995075,0.03429224238962369,0.022897605846029605,0.9266587222643516,0.19763834585725681,0.51349727690838,0.2155230994987148
NC,Nash,0.12421884963652595,0.04393572248437699,0.06417123666199039,0.016111890490158567,0.875781150363474,0.17627428474259235,0.5261446244101518,0.17336224121072993
NC,New Hanover,0.111926745380107,0.013784567920610934,0.08689120774159989,0.011250969717896173,0.8880732546198931,0.16836993224306399,0.5415218629345794,0.17818145944224967
NC,Onslow,0.13758714546241177,0.05222429722284594,0.07192341604736113,0.01343943219220469,0.8624128545375882,0.21951072580600994,0.5489903996232139,0.09391172910836432
NC,Orange,0.12045996456202011,0.01724502519304949,0.09352418313998002,0.0096907562289906,0.8795400354379799,0.18537855200122502,0.5349603692550003,0.15920111418175453
NC,Pasquotank,0.1251957788789894,0.02280021567771587,0.08832515983259301,0.014070403368680515,0.8748042211210106,0.2028140806737361,0.49744524610367935,0.17454489434359513
NC,Pender,0.08452685008567457,0.02135398144256571,0.04348388348259028,0.019688985160518573,0.9154731499143254,0.20460056254243317,0.5465390708350846,0.16433351653680772
NC,Person,0.22147253483041898,0.07651103499781103,0.1238185985424017,0.021142901290206278,0.778527465169581,0.14496149983260798,0.4421209858103062,0.19144497952666684
NC,Pitt,0.22469490308686288,0.053599329178907744,0.1498609494048876,0.02123462450306756,0.7753050969131371,0.16038777319973216,0.4891263037878468,0.12579101992555816
NC,Polk,0.11856869538238791,0.005946532912766948,0.08495785717979212,0.02766430528982884,0.8814313046176121,0.09457572780391954,0.47174104141889445,0.31511453539479806
NC,Randolph,0.13638199211841867,0.05500396864077535,0.06778716945399858,0.013590854023644744,0.8636180078815814,0.16886218372718031,0.5306699344129893,0.16408588974141172
NC,Richmond,0.31103534383403764,0.12418363426815213,0.1464656165962351,0.0403860929696504,0.6889646561659624,0.1121062235881675,0.4263830195927776,0.1504754129850173
NC,Robeson,0.2800183925934441,0.09304176356674831,0.1527027385510527,0.034273890475643075,0.7199816074065559,0.1634376464554466,0.4312532607061695,0.12529070024493982
NC,Rockingham,0.1944932368176682,0.062172049988252535,0.10569360378603954,0.026627583043376108,0.8055067631823318,0.13302603461585796,0.4895111936541323,0.18296953491234155
NC,Rowan,0.19068565114970085,0.06137297004315287,0.11197509502664915,0.017337586079898822,0.8093143488502992,0.15767822274107585,0.49263760623180247,0.15899851987742084
NC,Rutherford,0.180692952518755,0.05418114904927418,0.10059292578204866,0.025918877687432174,0.8193070474812449,0.1472720695783464,0.47940487237154583,0.1926301055313527
NC,Sampson,0.21229423868312758,0.08012688614540467,0.10704732510288066,0.02512002743484225,0.7877057613168724,0.1712448559670782,0.45766460905349793,0.1587962962962963
NC,Scotland,0.2302594384069351,0.07528739242414724,0.1285570701677241,0.02641497581506376,0.7697405615930649,0.1769269426471512,0.43529744330674036,0.1575161756391733
NC,Stanly,0.15977052590522003,0.06115517129298576,0.07345771305987128,0.025157641552362997,0.84022947409478,0.16159071702528766,0.5117337320418643,0.1669050250276279
NC,Stokes,0.1622362104881804,0.06249433928086224,0.07780092382936328,0.021940947377954895,0.8377637895118196,0.12089031790598678,0.5139932977085409,0.2028801738972919
NC,Surry,0.16500654562012637,0.04229039785986681,0.09391541920428027,0.02880072855597928,0.8349934543798736,0.16866355512550515,0.4905515396436906,0.1757783596106779
NC,Transylvania,0.11883247942866014,0.03859649122807018,0.0519795062878435,0.02825648191274647,0.8811675205713398,0.17578015836050304,0.44589349479894425,0.25949386741189256
NC,Union,0.07383867768043945,0.02511023497345192,0.03989297413541606,0.008835468571571463,0.9261613223195606,0.23356477815472074,0.5697751956722875,0.12282134849255237
NC,Vance,0.17763173616919584,0.08182578563747162,0.07056996056876569,0.025235989962958536,0.8223682638308042,0.15676902855777272,0.4852670569960569,0.18033217827697454
NC,Wake,0.09450690913399096,0.02471532811865904,0.060456801224360965,0.009334779790970957,0.905493090866009,0.2091766950564923,0.5795626852831777,0.11675371052633905
NC,Watauga,0.2753231323869805,0.01710399639484627,0.24414674614391937,0.014072389848214835,0.7246768676130195,0.11997378070013724,0.42891087486429463,0.17579221204858764
NC,Wayne,0.19945364760270373,0.07383637446152769,0.10636360452491857,0.019253668616257488,0.8005463523972962,0.1663397891640108,0.4830140440584177,0.15119251917486778
NC,Wilkes,0.1950086245745987,0.061894920047862505,0.09763640036673867,0.035477304159997516,0.8049913754254013,0.13100029525570697,0.4826964615934484,0.1912946185762459
NC,Wilson,0.19053980441493087,0.06283883686545096,0.10526315789473684,0.02243780965474307,0.8094601955850691,0.16878939586521752,0.47631708645690124,0.16435371326295037
NC,Yadkin,0.122385390701203,0.03728189010512626,0.07217947328492468,0.012924027311152053,0.877614609298797,0.1706676059390918,0.511840251436003,0.19510675192370217
ND,Burleigh,0.0807127337748069,0.02613495784516545,0.0412504028359652,0.013327373093676254,0.9192872662251931,0.20738515276579378,0.558252679508904,0.15364943395049535
ND,Cass,0.10645276292335115,0.022119840943370356,0.07553544494720965,0.00879747703277115,0.8935472370766488,0.20710270122034827,0.5671794871794872,0.11926504867681338
ND,Grand Forks,0.14882815928841034,0.032112239225209935,0.10618252040846184,0.010533399654738566,0.8511718407115897,0.19688679521315505,0.532009831173011,0.12227521432542353
ND,Morton,0.12433070151556402,0.004840124633209305,0.0975285113591675,0.021962065523187222,0.875669298484436,0.2087908763650664,0.5125691986568655,0.15430922346250417
ND,Stark,0.10966374770170463,0.007229891863255321,0.0904359749446851,0.011997880893764218,0.8903362522982954,0.2626445199289476,0.5064352270248371,0.12125650534451057
ND,Stutsman,0.11284282967311,0.014978241068717741,0.08491043416658232,0.012954154437809938,0.88715717032689,0.17397024592652566,0.5168505212023075,0.19633640319805687
ND,Ward,0.07302800501582372,0.008912043948169822,0.05175553830536812,0.012360422762285782,0.9269719949841763,0.2316683585119723,0.5765360960171971,0.11876754045500687
ND,Williams,0.09735184168561943,0.01534520168352809,0.0633937207539278,0.018612919248163544,0.9026481583143806,0.28988576059394033,0.5434867853501686,0.06927561237027162
OH,Adams,0.20178908069345358,0.07311573577791743,0.10065427124533323,0.028019073670202933,0.7982109193065464,0.16330905999334638,0.4754371049421506,0.15946475437104943
OH,Allen,0.15546131993906706,0.048694882457079335,0.08686030713491705,0.01990613034707069,0.8445386800609329,0.18661739882251224,0.4897175676232039,0.16820371361521677
OH,Ashland,0.09821411029686242,0.022181182341499833,0.05880272696909566,0.01723020098626692,0.9017858897031376,0.20733216762608303,0.516945323090827,0.17750839898622764
OH,Ashtabula,0.15327317613007577,0.04047842002213331,0.0824891461649783,0.030305609942964162,0.8467268238699243,0.18258917170341363,0.4934344939133396,0.17070315825317103
OH,Athens,0.17966188618422257,0.030514497133542137,0.13641775189112956,0.012729637159550892,0.8203381138157774,0.13196695789145924,0.5350293972196275,0.15334175870469074
OH,Auglaize,0.07815508489410117,0.02724050411342552,0.03820234552774374,0.01271223525293191,0.9218449151058988,0.2070715911079993,0.5411561351304044,0.1736171888674952
OH,Belmont,0.15916943895344166,0.04265303826559311,0.09329347668868425,0.023222923999164296,0.8408305610465584,0.15526413062693858,0.489192099384472,0.1963743310351478
OH,Brown,0.20393160404792368,0.06781435384436431,0.12425264627195533,0.011864603931604049,0.7960683959520763,0.16340583924624869,0.46320809584738865,0.169454460858439
OH,Butler,0.11599129761265917,0.028681926685294498,0.07476069756560495,0.012548673361759723,0.8840087023873409,0.2071918939852546,0.5345544520430255,0.1422623563590607
OH,Carroll,0.14608888379380183,0.05357484046008636,0.07436279567427108,0.01815124765944438,0.8539111162061982,0.1413886659788299,0.5125148075967748,0.20000764263059345
OH,Champaign,0.11685552407932011,0.04564054139124961,0.06014583989088238,0.011069142797188123,0.8831444759206799,0.1838736753750918,0.5299286538663309,0.16934214667925715
OH,Clark,0.16279456947828852,0.052844667100543356,0.0881324635619258,0.021817438815819344,0.8372054305217115,0.17108867733196106,0.4937264457931619,0.1723903073965885
OH,Clermont,0.09771431872448587,0.01814873295848417,0.06479145806054071,0.014774127705460988,0.9022856812755141,0.20392051143803436,0.5389740429792806,0.15939112685819917
OH,Clinton,0.1304711320940297,0.0276876167994492,0.09095603422838595,0.01182748106619455,0.8695288679059703,0.203501524540179,0.4924510671781253,0.17357627618766597
OH,Columbiana,0.17852015126084406,0.060979555519605266,0.10176740611918869,0.01577318962205011,0.8214798487391559,0.146710885523043,0.4798790722128976,0.1948898910032153
OH,Coshocton,0.16350324630473823,0.04757563199336925,0.08788506699820417,0.0280425473131648,0.8364967536952618,0.19281668738776073,0.47249620113275315,0.1711838651747479
OH,Crawford,0.12970650353215352,0.035879882504308985,0.0678756099337266,0.02595101109411793,0.8702934964678465,0.18789600174786977,0.5057169907508557,0.17668050396912097
OH,Cuyahoga,0.1593657139725651,0.04771867891703194,0.0890428045735206,0.022604230482012558,0.840634286027435,0.15906717061875358,0.515832203912472,0.1657349114962093
OH,Darke,0.10369935408103347,0.030142885104717167,0.05222156977882169,0.02133489919749462,0.8963006459189665,0.20708553532981014,0.5143668036797808,0.1748483069093756
OH,Defiance,0.11978419178227821,0.021155583904746717,0.08260245574868443,0.016026152128847074,0.8802158082177218,0.20950938181045023,0.4897145590814862,0.18099186732578537
OH,Delaware,0.039742883379247015,0.009862258953168043,0.02524334251606979,0.004637281910009183,0.960257116620753,0.24158861340679522,0.5744306703397613,0.1442378328741965
OH,Erie,0.12952665129526653,0.044920656449206564,0.05840227858402278,0.02620371626203716,0.8704733487047335,0.15861928658619287,0.5063474840634749,0.20550657805506578
OH,Fairfield,0.07626339775241017,0.0244915034005413,0.04140864174837896,0.010363252603489912,0.9237366022475898,0.21657613346094606,0.5615868770163974,0.14557359177024637
OH,Fayette,0.2066808763408924,0.08808833292567875,0.09832628673259024,0.020266256682623433,0.7933191236591076,0.1530801215975401,0.48146336349977287,0.1587756385617946
OH,Franklin,0.14205445109928658,0.04722024330267877,0.08412947780503144,0.010704729991576378,0.8579455489007134,0.1869572313587713,0.5544924825552119,0.11649583498673029
OH,Fulton,0.08001140305031595,0.026155746662232148,0.0403382904927068,0.013517365895377014,0.919988596949684,0.21017247113602888,0.5429514895234475,0.16686463629020762
OH,Gallia,0.15933375235700817,0.03802639849151477,0.09396605908233815,0.027341294783155248,0.8406662476429918,0.19921083874572246,0.46983029541169075,0.1716251134855786
OH,Geauga,0.06347844507997034,0.02231755110687427,0.030155703844931683,0.011005190128164389,0.9365215549200296,0.19926914521766761,0.5344984641457473,0.20275394555661477
OH,Greene,0.10283928138651885,0.026248904742078413,0.06416813218908657,0.01242224445535387,0.8971607186134811,0.18954020917095965,0.531024539991673,0.17659596945084854
OH,Guernsey,0.13854196921289574,0.03445726507010271,0.07939693185118686,0.024687772291606156,0.8614580307871043,0.17838565732843978,0.5079872204472844,0.17508515301138014
OH,Hamilton,0.156393680473197,0.05311829181635639,0.0884595101153529,0.014815878541487679,0.843606319526803,0.17841942504289524,0.5236969875535726,0.14148990693033517
OH,Hancock,0.11301859799713877,0.03300044018928139,0.06576702982282381,0.014251127985033564,0.8869814020028612,0.18194948827996038,0.5308682733575437,0.17416364036535711
OH,Hardin,0.2410645319851134,0.12790534372586196,0.0927603398637736,0.020398848395477846,0.7589354680148866,0.11863633171827821,0.48599115230672,0.15430798398988835
OH,Henry,0.10403318395614977,0.03518388207844154,0.05955334987593052,0.009295952001777711,0.8959668160438502,0.1959186696789008,0.5181289581867339,0.18191918817821562
OH,Highland,0.1344155085834404,0.035828564755342754,0.0694849935770174,0.029101950251080227,0.8655844914165596,0.2019852855307719,0.5059908910428588,0.1576083148429289
OH,Hocking,0.2107239948490485,0.06993132064673058,0.11496637573329518,0.02582629846902275,0.7892760051509515,0.14866218343110602,0.47471025897839464,0.16590356274145085
OH,Holmes,0.13277608101591384,0.07086596091579213,0.04879785059820424,0.013112269501917469,0.8672239189840861,0.2358371414793212,0.5122511309619492,0.1191356465428158
OH,Huron,0.10189749710272776,0.02459654402988947,0.05865462785186723,0.018646325220971063,0.8981025028972722,0.21526300313078373,0.5216127860515801,0.1612267137149084
OH,Jackson,0.19486215538847118,0.06635338345864662,0.10479323308270677,0.023715538847117794,0.8051378446115288,0.16697994987468673,0.4924185463659148,0.1457393483709273
OH,Jefferson,0.1695363177704813,0.04262032513814367,0.10365980619844638,0.023256186433891247,0.8304636822295187,0.15302314406983264,0.4762713221750621,0.201169215984624
OH,Knox,0.1481289848783256,0.05185766264979804,0.0712521280502053,0.02501919417832226,0.8518710151216744,0.18611676736655874,0.49165470507727743,0.17409954267783823
OH,Lake,0.059255840684076244,0.014459121742234916,0.027960397419040238,0.016836321522801092,0.9407441593159237,0.1807890910040839,0.5677023014428645,0.19225276686897536
OH,Lawrence,0.16392216901358303,0.037865166539084616,0.09921136489060581,0.026845637583892617,0.836077830986417,0.1694408345646485,0.5012906556530717,0.1653463407686967
OH,Licking,0.12200580520196082,0.047128924333566226,0.06713471817505354,0.0077421626933410585,0.8779941947980392,0.18338644354696704,0.5295514317036734,0.16505631954739874
OH,Logan,0.085513608428446,0.028665496049165934,0.04648814749780509,0.010359964881474977,0.914486391571554,0.204828797190518,0.5280509218612818,0.18160667251975418
OH,Lorain,0.12995629938349168,0.04667708867080283,0.06479375201939928,0.018485458693289557,0.8700437006165084,0.17559553920816703,0.5207814544896754,0.17366670691866595
OH,Lucas,0.17434738188901194,0.05749914066378948,0.09495665126226942,0.02189158996295306,0.825652618110988,0.1726120001527709,0.5052156933888401,0.14782492456937707
OH,Madison,0.16502481670907762,0.06296137663450152,0.07976619384747172,0.02229724622710438,0.8349751832909224,0.1617747096319065,0.5236451588521327,0.14955531480688317
OH,Mahoning,0.1930062654090611,0.05994435773902423,0.10486982877564408,0.0281920788943928,0.8069937345909389,0.14446630928954332,0.47561918979439505,0.18690823550700053
OH,Marion,0.15916588124410933,0.04567793187020331,0.09416655446344419,0.01932139491046183,0.8408341187558906,0.18128113639423724,0.47808671065032987,0.18146627171132354
OH,Medina,0.05308868097838941,0.01791440467743621,0.026126319379128647,0.009047956921824552,0.9469113190216106,0.19881304005852296,0.5701972949633957,0.17790098399969198
OH,Meigs,0.2514670823399963,0.07330827067669173,0.13625527232715937,0.04190353933614524,0.7485329176600036,0.1335503392627911,0.4390702365670273,0.17591234183018523
OH,Mercer,0.05670090750185571,0.020209276153533032,0.028589900150851232,0.007901731197471446,0.9432990924981443,0.251490553839523,0.5169887220745636,0.17481981658405765
OH,Miami,0.06911534941340705,0.01495835143805412,0.039291096175358475,0.014865901799994453,0.930884650586593,0.2159346196159642,0.535255669474054,0.17969436149657475
OH,Montgomery,0.15301988492359841,0.0531812395283957,0.08184780043105283,0.01799084496414987,0.8469801150764016,0.17120033122192255,0.5097431869275684,0.1660365969269106
OH,Morrow,0.1518605332552007,0.05710518605332552,0.07031936712569586,0.024435980076179316,0.8481394667447993,0.14939935540580135,0.5394374450629944,0.1593026662760035
OH,Muskingum,0.16582693109403848,0.053171341790244776,0.09179917813114169,0.020856411172652016,0.8341730689059615,0.16845929366922757,0.5076409981537728,0.1580727770829611
OH,Ottawa,0.07612439222042139,0.009623176661264181,0.04155692868719611,0.024944286871961104,0.9238756077795786,0.16873480551053485,0.5220066855753647,0.2331341166936791
OH,Perry,0.13910723913845455,0.059252532705241355,0.06924146542183376,0.010613241011379438,0.8608927608615454,0.17843866171003717,0.5223473991883992,0.16010669996310906
OH,Pickaway,0.07694968324473896,0.020097575183863688,0.0480230102672395,0.008829097793635768,0.9230503167552611,0.20172212917789267,0.565681205854511,0.15564698172285735
OH,Pike,0.20011204481792716,0.06069094304388422,0.10562091503267974,0.03380018674136321,0.7998879551820728,0.17531279178338002,0.4749206349206349,0.14965452847805788
OH,Portage,0.13048313033922473,0.036918327032012456,0.07624380224754379,0.017321001059668495,0.8695168696607752,0.15707950130169154,0.5418961524876045,0.17054121587147922
OH,Preble,0.1415254445728903,0.0459453476646088,0.06997564994957818,0.025604446958703297,0.8584745554271097,0.186388567774307,0.49986472194210096,0.17222126571070173
OH,Putnam,0.07602596868482124,0.02047530918598161,0.027114362092770482,0.028436297406069153,0.9239740313151787,0.23659704474016627,0.5369407479216239,0.15043623865338857
OH,Richland,0.12327571598034232,0.0355787154719539,0.0666751398068124,0.021021860701576005,0.8767242840196577,0.19058634129808508,0.502880867649551,0.18325707507202169
OH,Ross,0.21752583092991348,0.07794080586901128,0.11796824685688685,0.021616778204015346,0.7824741690700865,0.14801332847982526,0.4756951250245009,0.15876571556576036
OH,Sandusky,0.17391003100587207,0.05975992101297396,0.0959103427967643,0.018239767196133794,0.8260899689941279,0.1620792988169268,0.4879700680743448,0.17604060210285635
OH,Scioto,0.2652309192320376,0.09103422565705518,0.14478872431641884,0.029407969258563583,0.7347690807679623,0.13674490629884004,0.4398147484335346,0.1582094260355878
OH,Seneca,0.11472748357170467,0.03621955933513722,0.06903749516814843,0.009470429068419018,0.8852725164282953,0.1908194820255122,0.508252802473908,0.18620023192887514
OH,Shelby,0.153624226087689,0.05812239396874869,0.07827570231226046,0.017226129806679865,0.846375773912311,0.18717095565008635,0.5059175335888473,0.1532872846733774
OH,Stark,0.12674985034626304,0.03604046417371916,0.07461543108514061,0.016093955087403276,0.8732501496537369,0.17659140960090505,0.511642786140691,0.1850159539121409
OH,Summit,0.12196839009954061,0.03172503085872179,0.07371742847759864,0.01652593076322018,0.8780316099004594,0.17795007492912876,0.528316416085038,0.1717651188862927
OH,Trumbull,0.15702202919996555,0.0455584328709921,0.0905644887472191,0.02089910758175433,0.8429779708000344,0.15982445560459943,0.48385184134111053,0.1993016738543245
OH,Tuscarawas,0.13519219409744251,0.040068695442910585,0.07773086263099172,0.01739263602354022,0.8648078059025575,0.18747948981600998,0.5012798354809775,0.17604848060557002
OH,Union,0.052081967213114755,0.015459016393442623,0.029918032786885245,0.006704918032786885,0.9479180327868852,0.23237704918032787,0.5915081967213115,0.1240327868852459
OH,Van Wert,0.08917264668636556,0.03067398339665119,0.040875193471225556,0.017623469818488814,0.9108273533136344,0.2014914872660757,0.5349303503588012,0.17440551568875756
OH,Warren,0.06222942811420871,0.01794828602712036,0.03523961930430388,0.009041522782784469,0.9377705718857913,0.22716668070411858,0.5646171986860945,0.1459866924955782
OH,Washington,0.13486118746564046,0.03817344694887301,0.06964678394722375,0.027040956569543705,0.8651388125343595,0.16009826827927431,0.5191039032435404,0.1859366410115448
OH,Wayne,0.0861418488365796,0.027591746845497048,0.04490315360037547,0.013646948390707079,0.9138581511634204,0.21869415311298446,0.5173926385905374,0.17777135945989855
OH,Williams,0.07192165226175777,0.01057918958356718,0.051212257267931306,0.010130205410259288,0.9280783477382423,0.2117240992255023,0.5257604669435403,0.19059378156919968
OH,Wood,0.11449480642115203,0.022363865281712306,0.07961913755114888,0.01251180358829084,0.8855051935788479,0.1846474661630469,0.5501495121183506,0.15070821529745043
OH,Wyandot,0.06746830112759089,0.002105460160014972,0.04795770364478548,0.017405137322790438,0.9325316988724092,0.21952931268422776,0.5355354887006971,0.1774668974874842
OK,Adair,0.1968548889350218,0.06778077641685697,0.09290014531866307,0.036173967199501764,0.8031451110649782,0.20495121444882708,0.47882499481004775,0.11936890180610338
OK,Beckham,0.17338795488401787,0.04022132368589062,0.10693764630772505,0.026228984890402214,0.8266120451159821,0.20360715045754416,0.4893594381783358,0.13364545648010215
OK,Bryan,0.17264316512469396,0.055814356596537607,0.09015665287196932,0.02667215565618703,0.8273568348753061,0.1783632699932832,0.4982124672285659,0.15078109765345699
OK,Caddo,0.2850830473034284,0.107981220657277,0.1505503609894662,0.02655146565668521,0.7149169526965716,0.14411961967885745,0.42316644967846295,0.1476308833392512
OK,Canadian,0.08404674162965763,0.02677249677155186,0.04538095688053167,0.011893287977574097,0.9159532583703424,0.22902138650036222,0.5566222558190809,0.13030961605089925
