NAME,DP04_0073PE,DP04_0073PM,DP04_0074PE,DP04_0074PM,DP04_0075PE,DP04_0075PM
Geographic Area Name,Percent!!SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete plumbing facilities,Percent Margin of Error!!SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete plumbing facilities,Percent!!SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete kitchen facilities,Percent Margin of Error!!SELECTED CHARACTERISTICS!!Occupied housing units!!Lacking complete kitchen facilities,Percent!!SELECTED CHARACTERISTICS!!Occupied housing units!!No telephone service available,Percent Margin of Error!!SELECTED CHARACTERISTICS!!Occupied housing units!!No telephone service available
"Sullivan County, New York",0.2,0.2,0.3,0.2,0.5,0.3
"Tioga County, New York",0.4,0.3,0.4,0.4,0.8,0.5
"Tompkins County, New York",0.3,0.3,0.9,0.4,1.1,0.5
"Ulster County, New York",0.3,0.1,0.7,0.3,0.7,0.3
"Warren County, New York",0.4,0.3,0.7,0.4,1.1,0.5
"Washington County, New York",0.7,0.4,1.5,1.1,1.3,0.5
"Wayne County, New York",0.8,0.5,1.1,0.5,2,0.5
"Westchester County, New York",0.3,0.1,0.7,0.1,0.8,0.1
"Wyoming County, New York",0.2,0.2,0.4,0.3,1.3,0.7
"Yates County, New York",0.5,0.6,0,0.4,1.5,0.6
"Alamance County, North Carolina",0.4,0.2,0.6,0.3,1.1,0.4
"Alexander County, North Carolina",0.1,0.2,0.1,0.1,1.3,0.7
"Alleghany County, North Carolina",0.1,0.2,0.8,0.7,1.9,1.8
"Anson County, North Carolina",0.1,0.2,1.1,0.8,0.8,0.7
"Ashe County, North Carolina",0.4,0.3,0.4,0.3,0.9,0.5
"Avery County, North Carolina",0.3,0.5,0,0.6,1.1,0.8
"Beaufort County, North Carolina",0.1,0.1,0.3,0.2,1.2,0.6
"Bertie County, North Carolina",0.7,0.7,0.5,0.7,0.9,0.7
"Bladen County, North Carolina",0.6,0.6,0.4,0.6,0.8,0.6
"Brunswick County, North Carolina",0.3,0.2,0.5,0.2,1.2,0.4
"Buncombe County, North Carolina",0.4,0.1,1.1,0.3,1.9,0.4
"Burke County, North Carolina",0.7,0.3,0.6,0.3,1.5,0.5
"Cabarrus County, North Carolina",0.1,0.1,0.4,0.2,0.9,0.4
"Caldwell County, North Carolina",0.4,0.4,0.8,0.5,1.5,0.6
"Camden County, North Carolina",0,1,0,1,1.6,1.7
"Carteret County, North Carolina",0.2,0.2,0.7,0.4,0.9,0.3
"Caswell County, North Carolina",0,0.5,0,0.1,1.5,0.9
"Catawba County, North Carolina",0.5,0.2,0.6,0.2,1.5,0.4
"Chatham County, North Carolina",0.2,0.2,0.5,0.4,1,0.5
"Cherokee County, North Carolina",0,0.3,0.5,0.7,2,0.9
"Chowan County, North Carolina",0,0.6,0.5,0.8,3.9,2.3
"Clay County, North Carolina",0.7,1,3.4,2.5,4,2.5
"Cleveland County, North Carolina",0.4,0.4,0.5,0.3,3.1,0.8
"Columbus County, North Carolina",0.4,0.5,0.5,0.6,1.4,0.6
"Craven County, North Carolina",0.2,0.1,0.8,0.5,1.3,0.5
"Cumberland County, North Carolina",0.3,0.1,0.5,0.1,1.4,0.2
"Currituck County, North Carolina",0.3,0.3,0.4,0.3,0.5,0.4
"Dare County, North Carolina",0.1,0.1,0.1,0.1,0.3,0.3
"Davidson County, North Carolina",0.2,0.1,0.3,0.2,1.3,0.4
"Davie County, North Carolina",0.5,0.6,0.5,0.6,0.9,0.5
"Duplin County, North Carolina",0.5,0.3,0.5,0.3,1.3,0.5
"Durham County, North Carolina",0.1,0.1,0.7,0.2,0.8,0.2
"Edgecombe County, North Carolina",0.2,0.2,0.8,0.6,1.5,0.7
"Forsyth County, North Carolina",0.2,0.1,0.5,0.2,1.4,0.2
"Franklin County, North Carolina",0.4,0.4,0.6,0.4,1.2,0.6
"Gaston County, North Carolina",0.4,0.2,0.8,0.3,1.2,0.3
"Gates County, North Carolina",0.2,0.3,0,0.1,0,1
"Graham County, North Carolina",1.8,1.5,1.1,1,4.4,2.1
"Granville County, North Carolina",0.1,0.1,0.6,0.4,1,0.4
"Greene County, North Carolina",1.8,1.1,1.2,0.8,1.9,1.1
"Guilford County, North Carolina",0.4,0.1,0.7,0.2,1.1,0.2
"Halifax County, North Carolina",1.4,1,1.1,0.7,1.9,0.7
"Harnett County, North Carolina",0.3,0.1,0.8,0.3,1,0.3
"Haywood County, North Carolina",0.3,0.3,0.4,0.3,1.4,0.6
"Henderson County, North Carolina",0.1,0.1,0.4,0.1,0.8,0.4
"Hertford County, North Carolina",0.4,0.4,0.3,0.2,1.6,1.4
"Hoke County, North Carolina",0,0.1,0.2,0.2,0.9,0.4
"Hyde County, North Carolina",0,2,0.4,0.6,4.8,3.8
"Iredell County, North Carolina",0.2,0.1,0.4,0.2,0.9,0.2
"Jackson County, North Carolina",0.4,0.4,0.7,0.7,1.6,1
"Johnston County, North Carolina",0.1,0.1,0.3,0.2,1,0.4
"Jones County, North Carolina",0.4,0.7,0.9,0.9,2.2,1.3
"Lee County, North Carolina",0.2,0.3,0.4,0.3,1.4,0.7
"Lenoir County, North Carolina",0.4,0.3,2,0.8,1.3,0.6
"Lincoln County, North Carolina",0.2,0.2,0.1,0.1,1.2,0.5
"McDowell County, North Carolina",0.5,0.4,0.7,0.5,1.9,0.7
"Macon County, North Carolina",0.4,0.3,0.2,0.2,2,0.9
"Madison County, North Carolina",0.4,0.3,0.4,0.3,1.4,1
"Martin County, North Carolina",0.2,0.3,0.1,0.1,1.3,1
"Mecklenburg County, North Carolina",0.2,0.1,0.5,0.1,1,0.1
"Mitchell County, North Carolina",0.4,0.4,0.8,0.6,3.1,1.4
"Montgomery County, North Carolina",0,0.4,1.1,0.8,1.5,1
"Moore County, North Carolina",0.3,0.2,1.4,0.4,1,0.3
"Nash County, North Carolina",0.3,0.2,0.5,0.3,1,0.4
"New Hanover County, North Carolina",0.2,0.1,0.9,0.4,0.9,0.2
"Northampton County, North Carolina",1.7,1.3,2.2,1.4,1.8,0.9
"Onslow County, North Carolina",0.2,0.1,0.3,0.2,0.7,0.3
"Orange County, North Carolina",0.2,0.1,0.4,0.2,0.9,0.4
"Pamlico County, North Carolina",0.4,0.4,0.2,0.2,0.6,0.4
"Pasquotank County, North Carolina",0.8,0.7,0.8,0.6,1.6,1
"Pender County, North Carolina",0.6,0.4,0.4,0.3,1,0.3
"Perquimans County, North Carolina",0.5,0.7,0.5,0.7,1,1
"Person County, North Carolina",0,0.1,0.1,0.1,0.7,0.4
"Pitt County, North Carolina",0.4,0.2,0.8,0.3,1.2,0.3
"Polk County, North Carolina",0.3,0.4,0.3,0.3,1.7,0.9
"Randolph County, North Carolina",0.8,0.6,1.6,0.7,1,0.3
"Richmond County, North Carolina",0.1,0.1,0.4,0.3,1.3,0.8
"Robeson County, North Carolina",0.5,0.2,0.5,0.2,2,0.4
"Rockingham County, North Carolina",0.5,0.3,1.2,0.6,1.6,0.5
"Rowan County, North Carolina",0.1,0.1,0.7,0.2,0.8,0.2
"Rutherford County, North Carolina",0.2,0.2,1.2,0.7,1.6,0.4
"Sampson County, North Carolina",0.3,0.2,0.2,0.2,1.2,0.4
"Scotland County, North Carolina",0.1,0.2,0.4,0.3,0.5,0.3
"Stanly County, North Carolina",0.3,0.3,1.2,0.7,1.7,0.8
"Stokes County, North Carolina",0.3,0.3,0.8,0.5,1.1,0.7
"Surry County, North Carolina",0.2,0.1,0.2,0.1,0.8,0.3
"Swain County, North Carolina",0,0.7,0.2,0.3,1.7,1.1
"Transylvania County, North Carolina",0.8,0.6,1.1,0.8,0.9,0.6
"Tyrrell County, North Carolina",0.3,0.4,1.4,1.9,0.1,0.8
"Union County, North Carolina",0.2,0.1,0.3,0.2,0.6,0.2
"Vance County, North Carolina",0.1,0.1,0.8,0.4,2.4,1
"Wake County, North Carolina",0.2,0.1,0.4,0.1,0.7,0.1
"Warren County, North Carolina",0.5,0.4,0.2,0.2,2.4,0.9
"Washington County, North Carolina",1.2,1.3,1.7,1.4,1.7,1.9
"Watauga County, North Carolina",0.3,0.2,0.4,0.3,0.9,0.5
"Wayne County, North Carolina",0.5,0.3,1.3,0.4,1.3,0.4
"Wilkes County, North Carolina",0.2,0.2,0.5,0.3,1,0.5
"Wilson County, North Carolina",0.6,0.3,0.7,0.4,2,0.7
"Yadkin County, North Carolina",0.3,0.4,0.6,0.3,0.9,0.5
"Yancey County, North Carolina",0.4,0.4,0.4,0.4,0.2,0.3
"Adams County, North Dakota",1.3,1.5,1.6,1.6,1.8,1.9
"Barnes County, North Dakota",0.5,0.6,0.5,0.6,1.5,1.2
"Benson County, North Dakota",0,1.2,0.1,0.2,4.6,2
"Billings County, North Dakota",0.7,1.3,4.9,4.6,1,1.5
"Bottineau County, North Dakota",0.1,0.1,0,0.9,0.5,0.4
"Bowman County, North Dakota",0,1.9,0,1.9,0.7,0.6
"Burke County, North Dakota",0.4,0.7,0,2.5,0.3,0.6
"Burleigh County, North Dakota",0.2,0.2,0.6,0.3,1,0.4
"Cass County, North Dakota",0.2,0.1,0.5,0.2,0.8,0.2
"Cavalier County, North Dakota",0.3,0.4,0.3,0.4,1.2,1
"Dickey County, North Dakota",0,1.1,1,1.3,0.7,0.7
"Divide County, North Dakota",0,2.4,1.2,1.8,1.2,1.8
"Dunn County, North Dakota",0.3,0.3,4.5,1.6,0.6,0.7
"Eddy County, North Dakota",0,2.1,0,2.1,0.5,0.7
"Emmons County, North Dakota",0.8,0.7,0.2,0.2,0.6,0.6
"Foster County, North Dakota",0.6,0.9,0.4,0.7,1.4,1.3
"Golden Valley County, North Dakota",0.4,0.6,2.8,2.3,1.4,1
"Grand Forks County, North Dakota",0.5,0.3,1.2,0.7,1.7,0.5
"Grant County, North Dakota",0.8,0.6,0.7,0.6,0.6,0.8
"Griggs County, North Dakota",0.5,0.7,0.4,0.6,2.9,2.6
"Hettinger County, North Dakota",1.4,1.3,0.4,0.8,0.3,0.4
"Kidder County, North Dakota",0.2,0.4,0.1,0.2,0.9,0.9
"LaMoure County, North Dakota",0.2,0.4,1.5,1.2,0.6,0.5
"Logan County, North Dakota",0.9,0.8,0.1,0.3,1.2,0.8
"McHenry County, North Dakota",0.6,0.7,1,0.8,0.6,0.5
"McIntosh County, North Dakota",0.5,0.5,0.7,0.7,0.8,0.7
"McKenzie County, North Dakota",1,1.2,0,0.5,0.5,0.7
"McLean County, North Dakota",0.1,0.1,0.3,0.3,1.8,0.7
"Mercer County, North Dakota",0.5,0.4,0.1,0.2,0.4,0.5
"Morton County, North Dakota",0.5,0.4,0,0.2,0.4,0.4
"Mountrail County, North Dakota",2.4,2,2.2,2,2.4,1.1
"Nelson County, North Dakota",0.2,0.4,0.2,0.3,0.5,0.4
"Oliver County, North Dakota",0,3.2,0,3.2,1.2,1.2
"Pembina County, North Dakota",0.6,0.5,0.6,0.5,1,0.7
"Pierce County, North Dakota",0,1.3,0,1.3,0.4,0.7
"Ramsey County, North Dakota",0,0.5,0.5,0.7,2.4,2.1
"Ransom County, North Dakota",0,1,0.4,0.4,0.6,0.6
"Renville County, North Dakota",0.7,1.1,0,2.6,0,2.6
"Richland County, North Dakota",2.2,1.2,2.5,1.5,0.8,0.4
"Rolette County, North Dakota",0.8,0.6,0.5,0.3,1.8,0.9
"Sargent County, North Dakota",0.3,0.4,0.4,0.3,0.3,0.4
"Sheridan County, North Dakota",3.8,2.8,4,2.9,0.2,0.4
"Sioux County, North Dakota",2.1,1.9,1.1,1.3,5.7,2.7
"Slope County, North Dakota",1.3,1.5,0,6.8,0,6.8
"Stark County, North Dakota",1,1.1,0.3,0.3,1,0.8
"Steele County, North Dakota",0,2.9,0.3,0.4,0.5,0.7
"Stutsman County, North Dakota",1.8,1.4,2.8,1.5,0.7,0.5
"Towner County, North Dakota",0.4,0.6,0.4,0.6,2.6,2.3
"Traill County, North Dakota",0.2,0.3,0.1,0.1,1.8,1.2
"Walsh County, North Dakota",0.4,0.3,0.4,0.2,0.7,0.6
"Ward County, North Dakota",0.1,0.1,0.4,0.3,1.5,0.8
"Wells County, North Dakota",0,1.2,0,1.2,1.5,1.4
"Williams County, North Dakota",0,0.1,0.3,0.4,1.1,0.8
"Adams County, Ohio",0.8,0.5,0.6,0.4,3.6,1.5
"Allen County, Ohio",0.4,0.2,1,0.3,1.1,0.5
"Ashland County, Ohio",1.6,0.8,3.1,0.9,2.3,0.9
"Ashtabula County, Ohio",0.4,0.2,1.5,0.5,1.8,0.5
"Athens County, Ohio",0.4,0.3,1,0.5,1.6,0.6
"Auglaize County, Ohio",0.3,0.3,1.1,0.5,0.5,0.3
"Belmont County, Ohio",0.3,0.2,0.6,0.3,1.6,0.6
"Brown County, Ohio",0.3,0.2,0.3,0.2,1.4,0.5
"Butler County, Ohio",0.1,0.1,0.7,0.2,0.8,0.2
"Carroll County, Ohio",0.5,0.5,0.3,0.3,1.3,0.7
"Champaign County, Ohio",0.1,0.1,0.6,0.3,1.6,0.7
"Clark County, Ohio",0.2,0.1,0.8,0.2,0.9,0.3
"Clermont County, Ohio",0.3,0.1,0.7,0.2,0.8,0.2
"Clinton County, Ohio",0.1,0.1,0.4,0.3,0.6,0.3
"Columbiana County, Ohio",0.2,0.1,0.7,0.3,1.1,0.3
"Coshocton County, Ohio",0.7,0.6,0.8,0.5,2.7,0.7
"Crawford County, Ohio",0.5,0.3,1.4,0.6,1.4,0.5
"Cuyahoga County, Ohio",0.3,0.1,1.1,0.1,1,0.1
"Darke County, Ohio",0.2,0.1,1.2,0.4,1.3,0.5
"Defiance County, Ohio",0.3,0.2,1.4,0.6,0.9,0.4
"Delaware County, Ohio",0.2,0.1,0.5,0.2,0.6,0.2
"Erie County, Ohio",0.3,0.3,0.4,0.3,0.9,0.4
"Fairfield County, Ohio",0.2,0.1,0.8,0.3,0.9,0.3
"Fayette County, Ohio",0.3,0.4,0.9,0.6,0.9,0.4
"Franklin County, Ohio",0.3,0.1,0.7,0.1,0.8,0.1
"Fulton County, Ohio",0.6,0.5,0.8,0.5,0.4,0.3
"Gallia County, Ohio",0.2,0.2,1.7,0.9,3.4,1.2
"Geauga County, Ohio",0.5,0.3,1.9,0.4,1.5,0.4
"Greene County, Ohio",0.1,0.1,0.7,0.3,1.3,0.5
"Guernsey County, Ohio",0.9,0.5,1.8,0.7,2.3,0.8
"Hamilton County, Ohio",0.3,0.1,0.8,0.2,1.2,0.2
"Hancock County, Ohio",0,0.1,0.7,0.3,0.8,0.4
"Hardin County, Ohio",2.1,0.8,2.1,0.9,3,1
"Harrison County, Ohio",0.2,0.3,1.1,0.7,3.9,2.2
"Henry County, Ohio",0.1,0.1,0.6,0.3,0.5,0.3
"Highland County, Ohio",0.6,0.4,1.2,0.7,2.8,1
"Hocking County, Ohio",0.3,0.3,0.6,0.6,1.7,0.9
"Holmes County, Ohio",0.7,0.5,3,1.1,9.5,1.7
"Huron County, Ohio",0.1,0.1,0.4,0.3,1.5,0.6
"Jackson County, Ohio",0.6,0.4,1,0.6,1.5,0.6
"Jefferson County, Ohio",0.2,0.1,0.5,0.2,1,0.4
"Knox County, Ohio",0.4,0.2,1.5,0.6,2.2,0.7
"Lake County, Ohio",0.2,0.1,0.6,0.1,0.8,0.2
"Lawrence County, Ohio",0.4,0.3,0.5,0.4,1.3,0.5
"Licking County, Ohio",0.4,0.2,0.8,0.3,0.9,0.3
"Logan County, Ohio",0.9,0.7,0.6,0.5,1.5,0.7
"Lorain County, Ohio",0.3,0.1,0.5,0.1,1.2,0.3
"Lucas County, Ohio",0.4,0.1,0.9,0.2,1.1,0.2
"Madison County, Ohio",0.1,0.1,1.5,0.9,0.6,0.3
"Mahoning County, Ohio",0.3,0.1,1.1,0.2,1.1,0.2
"Marion County, Ohio",0.5,0.5,1.1,0.5,1,0.4
"Medina County, Ohio",0.3,0.2,1.2,0.3,0.7,0.2
"Meigs County, Ohio",0.3,0.2,0.6,0.4,0.8,0.5
"Mercer County, Ohio",0.5,0.4,1,0.5,1.1,0.6
"Miami County, Ohio",0.1,0.1,0.7,0.4,0.7,0.3
"Monroe County, Ohio",1,0.6,2.6,1.2,2.4,1.1
"Montgomery County, Ohio",0.2,0.1,0.5,0.1,0.8,0.1
"Morgan County, Ohio",1,0.6,1.5,0.8,1.5,0.6
"Morrow County, Ohio",1.9,1,2.4,1,3.9,1.2
"Muskingum County, Ohio",0.4,0.3,1.4,0.5,1.2,0.4
"Noble County, Ohio",2.7,2.1,2.2,2,3.8,2
"Ottawa County, Ohio",0.2,0.3,1,0.6,0.7,0.4
"Paulding County, Ohio",0.3,0.3,0.9,0.5,0.8,0.5
"Perry County, Ohio",0.1,0.1,0.5,0.3,0.9,0.6
"Pickaway County, Ohio",0.3,0.2,0.8,0.6,1.4,0.6
"Pike County, Ohio",0.2,0.3,1.1,0.6,2.3,1.1
"Portage County, Ohio",0.2,0.1,1,0.4,0.8,0.3
"Preble County, Ohio",0.2,0.1,0.5,0.4,1.2,0.5
"Putnam County, Ohio",0.2,0.3,0.5,0.4,0.5,0.3
"Richland County, Ohio",0.6,0.2,1,0.3,1.9,0.4
"Ross County, Ohio",0.5,0.2,0.3,0.2,0.9,0.3
"Sandusky County, Ohio",0.5,0.3,1.3,0.6,1.8,0.7
"Scioto County, Ohio",0.3,0.2,0.5,0.2,1.5,0.6
"Seneca County, Ohio",0.2,0.2,1.5,0.7,1,0.6
"Shelby County, Ohio",0.3,0.2,0.3,0.3,0.6,0.4
"Stark County, Ohio",0.4,0.1,1.1,0.3,1.4,0.2
"Summit County, Ohio",0.2,0.1,1,0.2,0.9,0.1
"Trumbull County, Ohio",0.2,0.1,1.3,0.3,1.2,0.3
"Tuscarawas County, Ohio",0.3,0.2,1.5,0.4,1.7,0.7
"Union County, Ohio",0.3,0.2,0.8,0.5,0.7,0.4
"Van Wert County, Ohio",0.3,0.2,0.6,0.4,1.1,0.4
"Vinton County, Ohio",0.9,0.8,0.9,1,1.5,0.8
"Warren County, Ohio",0.2,0.1,0.4,0.2,0.6,0.2
"Washington County, Ohio",0.3,0.2,0.7,0.4,2.2,0.7
"Wayne County, Ohio",1,0.3,2.8,0.6,3.3,0.3
"Williams County, Ohio",0.4,0.5,0.3,0.3,1.1,0.6
"Wood County, Ohio",0.1,0.1,0.7,0.3,0.5,0.2
"Wyandot County, Ohio",0.1,0.1,0.1,0.1,0.8,0.5
"Adair County, Oklahoma",1.8,0.6,1.3,0.6,2.2,0.7
"Alfalfa County, Oklahoma",0.6,0.5,0.6,0.7,1.4,0.8
"Atoka County, Oklahoma",2.1,0.8,1.4,0.8,2.8,1
"Beaver County, Oklahoma",0,1.3,0.2,0.3,1,0.8
"Beckham County, Oklahoma",0.2,0.2,1.4,1.8,0.8,0.7
"Blaine County, Oklahoma",0,0.1,0.6,0.6,0.3,0.3
"Bryan County, Oklahoma",1.1,0.4,1.2,0.5,1.8,0.5
"Caddo County, Oklahoma",0.4,0.2,0.7,0.3,1.2,0.4
"Canadian County, Oklahoma",0.1,0.1,0.5,0.2,0.9,0.3
"Carter County, Oklahoma",0.4,0.2,1.1,0.5,1.1,0.4
"Cherokee County, Oklahoma",0.8,0.4,0.8,0.4,1.7,0.5
"Choctaw County, Oklahoma",0.6,0.3,1,0.5,2.2,0.7
"Cimarron County, Oklahoma",0,2.7,0.7,0.6,1.6,1.5
"Cleveland County, Oklahoma",0.2,0.1,0.7,0.3,1,0.3
"Coal County, Oklahoma",0,0.1,1,0.6,1.6,1
"Comanche County, Oklahoma",0.2,0.2,0.7,0.3,1,0.3
"Cotton County, Oklahoma",0.1,0.2,1,0.9,2.3,1.7
"Craig County, Oklahoma",1.4,1.3,2.8,1.2,1.3,0.7
"Creek County, Oklahoma",0.6,0.4,1,0.4,0.9,0.2
"Custer County, Oklahoma",0.3,0.3,0.9,0.7,0.3,0.3
"Delaware County, Oklahoma",1.6,0.6,1.4,0.5,2,0.5
"Dewey County, Oklahoma",2.1,1.6,0.9,0.9,1,0.8
"Ellis County, Oklahoma",0.4,0.5,0.5,0.5,1.3,0.8
"Garfield County, Oklahoma",1.1,0.5,1.2,0.6,1.6,0.6
"Garvin County, Oklahoma",0.6,0.4,0.7,0.4,0.9,0.5
"Grady County, Oklahoma",0.2,0.1,1.3,0.7,1,0.4
"Grant County, Oklahoma",1.5,0.9,1.8,1.1,1.3,1
"Greer County, Oklahoma",0,1.1,0.9,1,3.1,2.9
"Harmon County, Oklahoma",0,2.3,1.3,1.9,2.9,3.2
"Harper County, Oklahoma",0.7,1.1,1,1.1,0.5,0.7
"Haskell County, Oklahoma",1.9,1.2,2.3,1.4,5,1.5
"Hughes County, Oklahoma",0.8,0.5,1.2,0.7,2.4,0.8
"Jackson County, Oklahoma",0.5,0.4,0.6,0.4,1.7,0.9
"Jefferson County, Oklahoma",0.4,0.4,0.8,0.4,1,0.6
"Johnston County, Oklahoma",1.3,0.8,0.4,0.3,1.3,0.8
"Kay County, Oklahoma",1,0.4,1.3,0.5,1.4,0.4
"Kingfisher County, Oklahoma",0,0.4,0.2,0.4,0.5,0.7
"Kiowa County, Oklahoma",0.4,0.4,1.6,1.4,1.1,0.7
"Latimer County, Oklahoma",0.8,0.4,0.8,0.5,1.7,0.8
"Le Flore County, Oklahoma",0.4,0.2,0.6,0.2,2.1,0.6
"Lincoln County, Oklahoma",0.5,0.4,0.9,0.4,1.7,0.6
"Logan County, Oklahoma",0.3,0.3,0.8,0.6,0.6,0.3
"Love County, Oklahoma",0.3,0.3,0.4,0.4,2.3,1
"McClain County, Oklahoma",0.2,0.1,0.3,0.2,0.5,0.3
"McCurtain County, Oklahoma",0.7,0.3,1,0.4,1.3,0.5
"McIntosh County, Oklahoma",0.8,0.7,0.2,0.2,1.1,0.4
"Major County, Oklahoma",0.4,0.4,0.2,0.3,0.7,0.5
"Marshall County, Oklahoma",0.4,0.4,0.4,0.3,1.5,0.9
"Mayes County, Oklahoma",0.3,0.2,0.8,0.4,1.4,0.5
"Murray County, Oklahoma",1.3,1.1,1.8,1.2,1.4,0.8
"Muskogee County, Oklahoma",0.5,0.3,1.2,0.5,1.6,0.5
"Noble County, Oklahoma",2.4,2,2.2,1.8,1,0.5
"Nowata County, Oklahoma",0.3,0.3,0.8,0.6,2.2,1.5
"Okfuskee County, Oklahoma",0.9,0.7,0.9,0.6,1.3,0.6
"Oklahoma County, Oklahoma",0.3,0.1,0.9,0.1,1.4,0.1
"Okmulgee County, Oklahoma",0.8,0.3,2,0.9,1.2,0.4
"Osage County, Oklahoma",0.3,0.2,0.7,0.2,1.6,0.5
"Ottawa County, Oklahoma",0.7,0.2,1.3,0.3,1.7,0.3
"Pawnee County, Oklahoma",0.5,0.3,0.7,0.4,1.7,0.5
"Payne County, Oklahoma",0.1,0.1,0.8,0.3,2,1.2
"Pittsburg County, Oklahoma",0.6,0.3,0.8,0.3,0.9,0.3
"Pontotoc County, Oklahoma",0.2,0.2,0.7,0.3,1.6,0.6
"Pottawatomie County, Oklahoma",0.6,0.3,0.8,0.2,1,0.3
"Pushmataha County, Oklahoma",1.3,0.6,1.8,0.6,2.6,0.9
"Roger Mills County, Oklahoma",0.5,0.5,0.6,0.6,0.4,0.3
"Rogers County, Oklahoma",0.2,0.1,0.5,0.2,1.1,0.3
"Seminole County, Oklahoma",1.4,0.5,1.9,0.6,3.2,0.8
"Sequoyah County, Oklahoma",0.4,0.2,0.7,0.4,1.1,0.4
"Stephens County, Oklahoma",0.3,0.3,1.1,0.4,1.2,0.4
"Texas County, Oklahoma",0.7,0.7,1.1,0.8,2.4,1.4
"Tillman County, Oklahoma",2.7,1.4,1.6,1.3,2,1.6
"Tulsa County, Oklahoma",0.3,0.1,0.8,0.1,1.1,0.1
"Wagoner County, Oklahoma",0.3,0.2,0.4,0.2,0.8,0.3
"Washington County, Oklahoma",0.7,0.3,1.9,0.5,1.2,0.5
"Washita County, Oklahoma",0.4,0.5,1.6,1.2,1.4,1.2
"Woods County, Oklahoma",0.1,0.2,2.9,1.6,0.5,0.5
"Woodward County, Oklahoma",0.5,0.7,0.5,0.5,0.7,0.5
"Baker County, Oregon",1,0.8,1.7,1,1.5,1.1
"Benton County, Oregon",0.1,0.1,1.4,0.4,0.7,0.3
"Clackamas County, Oregon",0.4,0.1,1.2,0.2,0.7,0.1
"Clatsop County, Oregon",0.2,0.3,1.7,1,0.9,0.4
"Columbia County, Oregon",0.5,0.4,1.3,0.5,0.9,0.5
"Coos County, Oregon",0.5,0.4,1.6,0.5,1.2,0.5
"Crook County, Oregon",0.4,0.6,1.8,1.2,1,0.7
"Curry County, Oregon",0.5,0.6,2.3,1.4,0.4,0.3
"Deschutes County, Oregon",0.4,0.2,1.5,0.6,0.9,0.5
"Douglas County, Oregon",0.8,0.3,1.1,0.5,1.8,0.5
"Gilliam County, Oregon",0.2,0.6,3.8,2.4,2.3,2.9
"Grant County, Oregon",0.8,0.6,1,0.6,1.6,0.8
"Harney County, Oregon",0.1,0.2,1,0.9,2.1,2
"Hood River County, Oregon",0.5,0.6,1.7,1.2,0.3,0.4
"Jackson County, Oregon",0.3,0.2,1.2,0.4,1,0.3
"Jefferson County, Oregon",1.2,0.8,1.7,1.1,1.3,0.7
"Josephine County, Oregon",0.9,0.6,2,0.7,1,0.4
"Klamath County, Oregon",0.7,0.3,1.2,0.4,1.5,0.5
"Lake County, Oregon",1.7,1.4,0.7,0.7,0.7,0.5
"Lane County, Oregon",0.4,0.1,1.6,0.2,0.9,0.2
"Lincoln County, Oregon",0.5,0.3,1,0.3,1.2,0.4
"Linn County, Oregon",0.4,0.3,1.4,0.4,0.9,0.3
"Malheur County, Oregon",0.3,0.2,1.4,0.5,1,0.5
"Marion County, Oregon",0.5,0.3,1.3,0.3,1.1,0.3
"Morrow County, Oregon",0.2,0.3,0.5,0.5,0.7,0.7
"Multnomah County, Oregon",0.6,0.1,1.2,0.2,1,0.1
"Polk County, Oregon",0.3,0.2,1.9,0.6,0.4,0.2
"Sherman County, Oregon",0.8,0.9,1.3,1,3,1.9
"Tillamook County, Oregon",0.3,0.2,1.1,0.7,0.8,0.5
"Umatilla County, Oregon",0.3,0.3,1.2,0.5,1.4,0.5
"Union County, Oregon",1.4,0.8,1.5,0.7,1.9,0.7
"Wallowa County, Oregon",0.3,0.5,0.1,0.2,1.6,1.3
"Wasco County, Oregon",0.3,0.2,1.7,0.6,1.3,0.6
"Washington County, Oregon",0.6,0.2,1.4,0.2,0.7,0.1
"Wheeler County, Oregon",0.8,1.1,2.4,2.3,1.4,1.4
"Yamhill County, Oregon",0.6,0.3,1.5,0.6,0.7,0.3
"Adams County, Pennsylvania",0.4,0.2,0.6,0.3,1.1,0.4
"Allegheny County, Pennsylvania",0.3,0.1,0.9,0.1,1,0.1
"Armstrong County, Pennsylvania",1.5,0.4,2.1,0.5,2.1,0.5
"Beaver County, Pennsylvania",0.4,0.2,1.2,0.3,0.9,0.2
"Bedford County, Pennsylvania",0.8,0.3,0.7,0.3,1,0.3
"Berks County, Pennsylvania",0.3,0.1,0.9,0.2,1,0.3
"Blair County, Pennsylvania",0.4,0.2,1.3,0.5,1.2,0.3
"Bradford County, Pennsylvania",0.2,0.1,0.6,0.2,1.3,0.3
"Bucks County, Pennsylvania",0.3,0.1,0.6,0.1,0.7,0.1
"Butler County, Pennsylvania",0.3,0.1,1.1,0.3,0.9,0.2
"Cambria County, Pennsylvania",0.2,0.1,1.6,0.5,1.1,0.2
"Cameron County, Pennsylvania",0.3,0.3,1,0.7,2.9,1.6
"Carbon County, Pennsylvania",0.5,0.4,1.1,0.5,0.9,0.4
"Centre County, Pennsylvania",0.3,0.1,0.8,0.3,1.3,0.3
"Chester County, Pennsylvania",0.3,0.1,0.8,0.2,0.7,0.1
